### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	5.7806375590739165	0.875241240724003	4.008954774100391	0.8496538829975051	0.011572088402682687	0.001958362649474118	5.531407782892946	0.9379373753651961	-0.0026893046782078523	0.00010729010669652554	4.283205770435573	0.7965833926674207	0.26205670501256684
12	1	5.754232103308611	0.8708877213663394	3.6947988546117774	0.8340188060030088	-0.0017611078197652392	0.0016752222723148834	5.417826017028937	0.9399832175862199	-0.0006323639146393436	1.2645059754504372e-05	4.273933866721925	0.7952576568079851	0.2644474458956388
14	1	5.730736589639035	0.8667325676968307	3.414086441401134	0.8168424788727734	0.005096452007690837	0.0013548478685831242	5.345448374661014	0.9410818188824328	0.0022562304794194617	-8.774179687229246e-06	4.2729239984031935	0.7941483769731749	0.266831365742008
16	1	5.7324540188804605	0.8628520931104833	3.1479439367530584	0.7982309113622448	-0.0005300421048418242	0.0012799136129035332	5.271169173051097	0.9414882333784388	-0.004938167579537396	-0.00018194637935292721	4.2670437885503985	0.7930433623555018	0.26920848401281383
18	1	5.715783285657389	0.8592476491991574	2.9011417908679378	0.7784196233958808	-0.007286073113762467	0.0007917701564625045	5.227702351532026	0.9414817952691575	0.004214357484593606	0.00013801911838360012	4.258897849127689	0.7920002780033439	0.27157882011367096
20	1	5.716326078036312	0.8558853477591964	2.6872193872810657	0.7575314046613921	-0.003544096904259594	0.0007529422840121273	5.191663022550773	0.9411789399401976	0.0015640483724056369	0.00024901342571187826	4.247876180935738	0.7910536760554342	0.2739423933948279
22	1	5.697991202973945	0.852738493618026	2.479449513238752	0.7357107481891489	-0.007389815552607506	0.00042394553370244406	5.146949149125316	0.940623550474098	-0.0009436743736478137	0.0001900204262174433	4.2289281390822	0.7900352963587793	0.27629922315132505
24	1	5.688923973757874	0.8497510807641246	2.287030637145192	0.7131515164730693	0.0005453572682608032	7.241902011681181e-06	5.135951282619533	0.9399633597701096	0.003771186853192578	0.0003950045144030044	4.213786372232101	0.7889368813733264	0.27864932862315134
26	1	5.671530087033666	0.8469128439875325	2.1137049604538056	0.6900987060211532	0.0022355172385702905	3.845638357149581e-05	5.101854454249183	0.9392955001612999	0.0013006041901708564	0.0003342438539254448	4.21257407927793	0.787871825858058	0.28099272899540256
28	1	5.673769474206352	0.844258920334675	1.9589189273378464	0.6666898009111314	0.0008466606889694012	0.00018968021612621717	5.081692248774813	0.9384973895493128	-0.0007134065911770084	-0.00023833062974755028	4.19125431105162	0.786748789310762	0.2833294433984377
30	1	5.6872578038050605	0.8418314240843789	1.8031635808036701	0.6430358654021506	0.01780905399214186	0.0005864831062490915	5.065679623688378	0.9377366740450892	-0.0011238603103451404	-0.00031641467004841643	4.185097789961517	0.7855893885369686	0.2856594909080339
32	1	5.698105524079013	0.839703564305421	1.6699047769732251	0.6191494541105346	0.005091654529723393	0.0008891125184980762	5.066693115167603	0.937002367476629	-0.007368096167472634	-0.0003021152705134389	4.174242708864546	0.7844879870960333	0.2879828905455439
34	1	5.710794667530619	0.8378024496470642	1.547128702517449	0.5953574723815888	-0.013688442379706223	0.000521697021244565	5.054546286657795	0.9364104225934312	-0.0009728726970738559	-0.0005082700453299723	4.156032536286423	0.7833804830933309	0.2902996612780499
36	1	5.71771736066478	0.836076333178919	1.4256091266323234	0.57181230750813	-0.0142767741864075	-0.00016874076796430222	5.045888538954895	0.9358622918178013	0.004872401891818095	-0.0006185324524296197	4.144363507406112	0.7822110425876247	0.2926098220185198
38	1	5.713221240480285	0.8344962628881217	1.317952387109358	0.5483436894585603	-0.012450106500458939	-0.0006247832265172353	5.041419754254685	0.935343380741332	-0.0011457727179250096	-0.0002547528189831477	4.13051792362763	0.780940694812029	0.2949133916259597
40	1	5.722135108051805	0.8330555853375398	1.2118753244802025	0.5252266008897561	0.007445667198346512	-0.00047912460155637735	5.019068328422943	0.9348216523012688	0.0014784754286044188	-0.00033623392992993646	4.116504788827737	0.7797049354422908	0.2972103889055697
42	1	5.7234152879534	0.8317424453871404	1.1057606672143594	0.5022849847459123	0.03112950295166787	0.0007842377031091783	5.005527852129384	0.9342330204267167	0.005853995700931969	0.00026175291790632324	4.095860294997421	0.7784116801212454	0.29950083260889643
44	1	5.707596437668026	0.8304805733367548	1.0322533329909187	0.4797785665098251	0.034768599581125624	0.0022412979130090075	5.004143014227203	0.9337234834286926	0.004999285593001385	0.00036281422629678897	4.090762240871356	0.7771770248790252	0.3017847414339868
46	1	5.725521534013129	0.8293394853850009	0.9454205204832675	0.45780647290339765	0.05041534730529655	0.003894265571544906	5.022190975216056	0.9333500639298583	-0.00031399559332875653	0.00044709792933021123	4.077698342322959	0.7759140058866105	0.3040621340255397
48	1	5.73115916909004	0.82835654007559	0.873295144233681	0.4364708710392634	0.07689642668354886	0.00614379198531789	5.005534139316063	0.9330782798013602	0.0035117995883370053	0.0007605170594774526	4.068598196617306	0.7746957490450666	0.30633302897505843
50	1	5.734156918752752	0.8274460824102182	0.8117390314021862	0.41567619221069574	0.09262970642815097	0.009066629694291615	5.001160292549445	0.9327260992665884	-0.007325725994285822	0.0006910520528272206	4.05977026476043	0.7734659652384785	0.30859744482100393
52	1	5.737327487052414	0.8266266809151247	0.754374879109274	0.39554964115409763	0.15539482273291863	0.013044015718615817	4.998213260079694	0.9324293599871067	-0.002349719054524043	0.0002977844297935855	4.040328962449687	0.7722567223800461	0.3108554000489435
54	1	5.73489980168663	0.8258582955716429	0.6970446670117038	0.37616478502712997	0.21820313471841407	0.018980215255848226	4.999257005358996	0.93218260086989	-0.001783241063020888	0.00019194789414457943	4.038562541641485	0.7710321603976676	0.31310691309170474
56	1	5.732062930242986	0.8251510257941567	0.6642141265179603	0.35766415768521315	0.30906281281873105	0.02752932541404026	4.980450162439767	0.9318597439198768	0.0001291615096370778	0.00014622405741391328	4.020762233129029	0.7699095807566835	0.3153520023295228
58	1	5.733037222675206	0.824483283007393	0.6219092704750664	0.339940420574722	0.41860267720813604	0.039054029699717316	4.9864014686437725	0.931591865569033	-0.00048162189876293604	0.00027413807409940884	4.0120646137927505	0.7687289863617325	0.3175906860901936
60	1	5.751626777748729	0.8239283711173495	0.5805516898749226	0.32293170593301396	0.5620074420514941	0.054246861239233835	4.994258297439744	0.9314796047773659	-0.0028593506223261473	0.00013424821464200424	4.0078717765911644	0.7676536637755227	0.3198229826492206
62	1	5.762540179176303	0.8234816906172969	0.5119950258976349	0.3063667199993522	0.7084785730215488	0.07301924994133127	4.989648085449348	0.9313561259558863	0.006128982208163434	0.0004390673238570525	4.001187036789247	0.7665492372426453	0.32204891022996635
64	1	5.75530829268347	0.8230923109152788	0.4814400982539055	0.2904693594719295	0.8586704037451032	0.09499986531574223	4.978121032885556	0.931194242945374	0.0034602437072913106	0.0006280230824333352	3.9875171103318743	0.7654888129686772	0.32426848700379934
66	1	5.752186902893856	0.8226973540000516	0.45426646498957546	0.27531840662083235	1.0367338248942084	0.1199818655537708	4.995015777489576	0.9310762666287353	-0.0005319246807158753	0.0005522824532400676	3.978357880037605	0.7644821486994569	0.32648173109024453
68	1	5.755161274249558	0.8223312651236966	0.40770995359063045	0.2608092176921955	1.217867302155257	0.14818335707767594	5.010678674687027	0.9310986459701576	-0.0037267184594063562	0.00039141859460487503	3.971942671978939	0.7635192081780232	0.3286886605571286
70	1	5.768805364541044	0.8220402697602375	0.3634296218334464	0.24674378188599347	1.3724007720534837	0.17815462140230082	5.019963327113019	0.9312389460242885	-0.00036277282076211764	-0.00013615282014219757	3.959319908442298	0.7625680947398878	0.3308892934207292
72	1	5.772443829123239	0.821800876445296	0.3364557826690614	0.23318217345779085	1.5488393090725598	0.20933403128486477	5.014245587480702	0.9313753344665558	-0.0030602693641758835	-0.0005285368164027106	3.957802195572874	0.7616005605368923	0.33308364764592163
74	1	5.772015082643486	0.8216062365208348	0.3198104393434491	0.22030300498285557	1.708528310465097	0.24145671085334022	5.012213132601935	0.931435679042882	-0.0018758181659339784	-0.00047816226765255915	3.9413444161230977	0.7607023390007221	0.3352717411463255
76	1	5.7627909769765004	0.8214060980815449	0.2833940293880134	0.20794055341694462	1.871111460109029	0.2740067268168183	4.996833601776815	0.9313928148673073	0.0025681256295428203	-0.0003325873420037386	3.943611785214357	0.7598844598683119	0.33745359178445167
78	1	5.79679198276571	0.8212749926886227	0.26047612787311564	0.19611910554573161	2.0054139839162537	0.3060200451455675	4.992392536824846	0.9313039319080334	0.0030200608834565707	-5.1880808805918125e-05	3.941827704478496	0.7590486975647952	0.3396292173718468
80	1	5.799103951781173	0.8212402301283098	0.24648077772080607	0.18494140600989334	2.1485102745589435	0.3372916528372635	4.98697365607255	0.9311632553331549	-0.0036697147570687897	-0.00015603091334825497	3.923861892832808	0.758166675818925	0.3417986356692386
82	1	5.7858815272370485	0.8211982107391403	0.2343563901512131	0.17439725103374346	2.3016357464496866	0.3677438308780733	4.993074759026308	0.931094383986128	-0.003143191535092892	-0.00010917328739710921	3.9274213456068208	0.7573704222792041	0.3439618643866825
84	1	5.789656015724329	0.8211459266700146	0.23330394010726666	0.16450924121219446	2.427568972037761	0.39738847272426897	4.971123793786455	0.9309903760799186	-0.004932381004088753	-0.0003491346244185219	3.915240534232105	0.7565984435873111	0.34611892118370535
