### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	6.122546339472884	0.8794627077319936	5.006058396532955	0.8645913056550052	0.0056668491909409755	0.0017498741802166073	5.566206415214821	0.9382513159120415	0.0052110587003161915	0.0008286763874941537	4.2956256094523635	0.7969464069990038	0.26205670501256684
12	1	6.146374745361478	0.8765513668729656	4.881381057706943	0.8562761212772949	0.006125679519049225	0.0018392526762964886	5.455073218714829	0.9404528663230917	0.002026085247388911	0.0008838729144722026	4.298406297468635	0.7958398103108619	0.2644474458956388
14	1	6.183628543293315	0.8740176739111162	4.769694532348778	0.8477900556141561	-0.010085709234991925	0.0014438828556911907	5.369236674576736	0.9416262500645235	-0.009474648604881553	0.0007643119966867297	4.289914913708917	0.794857418283643	0.266831365742008
16	1	6.205015041206276	0.8718183304393878	4.671796124056379	0.8393031640659386	-0.00819053616977647	0.0007930729404279527	5.299757113848522	0.9421345138745701	-0.002520793653092572	0.0005612662425775496	4.290447771328161	0.7940409158722397	0.26920848401281383
18	1	6.2363430265381075	0.8698577458978363	4.576811456259342	0.8307334039230672	-0.0051577605604315345	0.0003430752069985241	5.241290199574298	0.9421418352095232	-0.0055239095625763245	0.0003011960476624216	4.274175295767657	0.7932958429098028	0.27157882011367096
20	1	6.246437142347832	0.8681594090043303	4.497206487332645	0.8221862853681244	0.0011272820558751314	0.00024975996437630077	5.200805078614413	0.9417859035560867	-0.00030935863148132863	0.00014462659685891786	4.276734653853587	0.7924966741018374	0.2739423933948279
22	1	6.247177712368195	0.8666045934441204	4.440550129748379	0.8137764160054756	0.005494960558225351	0.00029240676414257896	5.168961304737841	0.9412272366167805	0.0020375204571705125	0.00016344906010430063	4.271395722474208	0.7918567210039872	0.27629922315132505
24	1	6.256979601023418	0.8652159235640371	4.380792380029255	0.8056126850855111	0.0022106142436857804	0.00034606960401547393	5.142054144058865	0.9406050261608472	-0.007771617492194104	0.00012488098254291894	4.263858436299782	0.7911871929141429	0.27864932862315134
26	1	6.285757875129591	0.8640161430797242	4.3165133362008365	0.7975761598688509	0.004441147012347748	0.0005425689602071926	5.1054658252280065	0.939842179652034	0.00472808009013818	-1.1544809698236285e-05	4.25560281100282	0.7905298237981644	0.28099272899540256
28	1	6.302417864101609	0.8629847515826478	4.265418172272235	0.7897038289865338	0.006255851861882446	0.0008655244102782075	5.086384610698096	0.9390069438338355	-0.003856557214626769	-0.0002664923916490119	4.256829242600166	0.7899512307725514	0.2833294433984377
30	1	6.318149256181025	0.8621049148368611	4.224265078953823	0.7820481809062184	0.020601228708561944	0.0014595047886138029	5.067477981354597	0.9382084812846773	-0.00012693540680744364	-0.00036919035494236937	4.257735335003219	0.7894084676302838	0.2856594909080339
32	1	6.328438071287371	0.8613423506322373	4.182413507234142	0.7746965091399052	0.017622611764625085	0.0017279295858264247	5.056534119668824	0.937400536030876	-0.003067000795798038	-0.00029008754508072065	4.248998039934216	0.7888934862904476	0.2879828905455439
34	1	6.338738750268485	0.8606937084379104	4.143811418231341	0.7675694932217533	0.0327202981320448	0.002603452517544279	5.037890237804392	0.9366541143097925	0.0010433148615157737	-0.00037512660048641324	4.243244655413604	0.7883828190275816	0.2902996612780499
36	1	6.346685110661578	0.8601434469493132	4.113997308541362	0.7607010756403932	0.032741179796891395	0.0033639010584027625	5.0357935494483534	0.9358981472141383	0.007427585769277072	-0.00022336469691364912	4.239705290496125	0.787925016004185	0.2926098220185198
38	1	6.391854538261243	0.8597449040142591	4.077684113254946	0.7540853086653337	0.030356564144035227	0.004088757657340891	5.031154406434422	0.9352697686705673	-0.0016662618779790359	-0.0002672876119040322	4.229999038288336	0.7874455440096559	0.2949133916259597
40	1	6.404210734552652	0.8594903257124571	4.057626800938583	0.747728861750674	0.030703580702274757	0.004526499265850992	5.026244521340874	0.9347465227549172	0.00337711281148046	-1.840074020179411e-05	4.2269932701973625	0.7869731730235516	0.2972103889055697
42	1	6.407754782264445	0.8592874076873562	4.040892429631622	0.7417118948162035	0.024006610600356176	0.005019749862951776	5.01859611127112	0.9342125742276378	-0.003964456118087333	4.919633007576801e-05	4.229001001052728	0.786533934845653	0.29950083260889643
44	1	6.413970501942151	0.8591186264738727	4.0406669732537495	0.7360772593738939	0.02860805480587658	0.005658285885573397	5.011447495540824	0.9337536966321223	0.0031944671124148707	-7.464662629593547e-05	4.224641244427902	0.7861081636400341	0.3017847414339868
46	1	6.432681184936754	0.8590040528473645	4.053270322117079	0.7309169085837407	0.021627228347043496	0.005555391434041534	5.016058790474219	0.9334088033029961	0.001467629972368865	-0.0003247881109518992	4.211638824879547	0.7857075611772729	0.3040621340255397
48	1	6.439408895769429	0.8589505411641459	4.0425056308640155	0.7261842671891925	0.011827695542221309	0.005424061623258392	4.991761746683596	0.9330382021663023	-0.0027301305271416124	-0.00014254274343605797	4.222548845612977	0.7853766730145505	0.30633302897505843
50	1	6.445014501978968	0.8589361703294253	4.031764902755421	0.7217294737243957	0.013455822104786007	0.005068831920384815	4.991364950941229	0.9326346339251456	-0.0029523775481953823	-0.00022385306049509628	4.216927922350833	0.7850514249583728	0.30859744482100393
52	1	6.436477923077767	0.8589170001156861	4.024897609588061	0.7175758662828289	0.0019140230948608509	0.004398882313945182	4.982363814679322	0.9322048190214469	-0.005523084497179161	-8.42459999038729e-06	4.215069088260316	0.7846931933858031	0.3108554000489435
54	1	6.425783915095833	0.858844149178849	4.038727155625596	0.7137403428986218	0.0010446316557734712	0.003796343875155472	4.987456072857164	0.9318772238339188	0.0032939869195030454	8.762571766883413e-05	4.2143178290929075	0.7843777357816819	0.31310691309170474
56	1	6.440066789217092	0.8587833343113822	4.045398434510372	0.7103040648347864	0.010251376342407586	0.003529730764500006	4.989940963244439	0.9315964921632757	0.007412058330592077	7.31777453291189e-05	4.216486648111932	0.7841514061980915	0.3153520023295228
58	1	6.443539859979244	0.8587940134800905	4.064237739411982	0.7072527354823378	-0.014116162548179944	0.0028503191118001525	5.0105933215005605	0.9315211114506602	0.0030905374113443583	0.0006109514220311514	4.212963656007968	0.7839425962982256	0.3175906860901936
60	1	6.447459900843484	0.858821318457967	4.070068427612553	0.704479194026972	-0.014653530444435962	0.001728764403527933	5.015720013205356	0.9315648224078036	0.003229741531114063	0.0006050582564973158	4.2040958072690175	0.7836604504020392	0.3198229826492206
62	1	6.474935685622214	0.8588890016028706	4.0802615523599215	0.7019984409481927	-0.02316945128961249	0.000436166008613161	5.011244235291938	0.931566208675472	-0.005639522698168722	0.0005544319736861562	4.20764999866413	0.7834581710483386	0.32204891022996635
64	1	6.482725024585239	0.8590259662268177	4.0735544883535555	0.6997343543856811	-0.014649517266066246	-0.00042811886197909396	4.999027554237175	0.9315231283401427	-0.0057440174460642	7.622196041990752e-05	4.202856428234076	0.7832830313166671	0.32426848700379934
66	1	6.467580789144622	0.8591337224978908	4.06371262689237	0.6975442353494794	0.0026007629520745307	-0.0007245989946945094	4.995359154957462	0.9314696948790188	0.0033133611575004744	9.293008558513735e-05	4.202579818252378	0.7830626807781363	0.32648173109024453
68	1	6.4563052524834	0.859174158919979	4.06079293435303	0.6955455335674371	0.010406398729449975	-0.0004089082608447414	4.999353843679375	0.93138999538304	0.001181171652786674	0.00010036314411614724	4.202639971814423	0.7829271780592695	0.3286886605571286
70	1	6.474671693997059	0.8592140177061435	4.071388065818614	0.6936493807824105	0.016665395044292472	0.00035680787682554566	4.997178401427623	0.9313245128170864	0.0035831374907726614	0.00019088822333871347	4.197784462799349	0.7826779674074734	0.3308892934207292
72	1	6.482162533690575	0.8593261959064435	4.0766290599633646	0.691977496322189	0.007015577372665353	0.0008069479401372894	4.9849830935511	0.9311774074908645	0.0016980860782514371	0.0003461108303521065	4.1978971678746495	0.7825509606502631	0.33308364764592163
74	1	6.47463411862241	0.8594236604288116	4.088968116810506	0.6905356386628786	0.017445641115229966	0.001272999468570218	4.993804630609369	0.9310226403819614	-0.0032299927015046583	0.0002541352486649383	4.199107955370596	0.7824466381106533	0.3352717411463255
76	1	6.47233658101946	0.8594988217944047	4.101153538134465	0.6892591326617752	0.018160504775395016	0.0020161514491942555	5.006245656645485	0.9310259210733516	-0.009998169958574887	0.00020663296567137739	4.203598917182714	0.7822944803389931	0.33745359178445167
