### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.8848677836029997	0.6575389515521621	1.8551514183378004	0.38347659895419783	-0.0003378643718141977	0.00011119872152861512	0.48701338943130895
12	1	0.8594125185697011	0.6202842883270374	1.5407597462626632	0.38592543264420137	0.006124908310767598	4.011871278360597e-05	0.4844568274836708
14	1	0.8498199341390452	0.5856544814679429	1.2768119700847709	0.37685735210258203	0.005652942598570644	-8.628605239629322e-05	0.4819136861300733
16	1	0.8499407051101959	0.5534931127892768	1.0778677085222412	0.3599622994234525	-0.0016893244976939027	0.00019026763458145264	0.4793838949195176
18	1	0.8492480216868141	0.5239443742127909	0.9429586815577093	0.33936105726707505	-0.006205649447079802	-3.9922212652143766e-05	0.47686738377083415
20	1	0.8815924194966788	0.49683090365654603	0.8350012041518955	0.3171449076290851	0.0015965322023245095	-0.000170206316963521	0.4743640829707433
22	1	0.9079306601849844	0.4722398219333259	0.7822911708048984	0.29558242841048493	0.004120757080856166	0.0002648025830586318	0.4718739231719226
24	1	0.9347846467931874	0.44997696954291155	0.7685600943912779	0.27651822465096126	0.010381220014791208	0.0009658958825123182	0.46939683539108595
26	1	0.9619007981011644	0.4297961855595723	0.807256931050143	0.2615993790777015	0.03289456655398698	0.002101832009488773	0.46693275100707365
28	1	0.9940216882310328	0.4116247665334933	0.8759159972336246	0.2515198395626659	0.03925238276934123	0.003895526280562368	0.46448160175895
30	0	1.0366867725954148	0.3954248204083336	0.9890022503734103	0.2474627971287001	0.05987326181437091	0.006171433468711754	0.46204331974411317
32	0	1.0854954830594998	0.381100067727804	1.110870004750378	0.24909401663738662	0.07363944568206061	0.009085766952472265	0.4596178374164144
34	0	1.1264977544057304	0.3685935510617745	1.253227400203195	0.256064642828698	0.09086836354149253	0.012804202217040806	0.4572050875842858
36	0	1.1544771802878144	0.3575658815441486	1.4075109196563105	0.26787245733698906	0.1105330478508397	0.016440552374906405	0.45480500340888047
38	0	1.1875223078670794	0.34777737606682524	1.5682712957117513	0.28390843189843606	0.11007713007885479	0.020122956081849545	0.45241751840221905
40	0	1.1942612871197027	0.3389910050545082	1.7259529545149692	0.3031414626727886	0.11859371978919737	0.023527617158433562	0.45004256642534884
42	0	1.1834658399392743	0.33090929214505993	1.8779543280276005	0.324790065808843	0.1086212336970602	0.02625161120227545	0.4476800816865125
44	0	1.1655610043267248	0.3232203307420143	2.030463878491415	0.34832324837645984	0.10303520147041934	0.028017503009363	0.44532999873932316
46	0	1.149787103869284	0.31582142253336787	2.1701148087020603	0.3724789756573365	0.10135595653008188	0.029085981751628208	0.442992252480954
48	0	1.118859496027907	0.30870587798255605	2.3019564427927546	0.39695214720524014	0.08978135783516045	0.02943808050828916	0.44066677815033295
50	0	1.0899785957747348	0.30172932057696117	2.418015884515147	0.4212129297027104	0.07961561834129907	0.02893554896651933	0.4383535113263488
52	0	1.0289408272507603	0.29453924447994917	2.5489841233239305	0.44506869529544174	0.06552704667581277	0.028051293674021083	0.4360523879260677
54	0	0.9850118377392207	0.2871818026112549	2.666573358353066	0.4683874175274701	0.05202765291204545	0.026429608437120902	0.43376334420295687
56	0	0.9418631709658442	0.279734825966785	2.7881393171762476	0.49106262170944187	0.05343190999079813	0.02517257279364727	0.43148631674511956
58	0	0.8784697783117474	0.27212613143289527	2.911130184430802	0.5130155389341017	0.04533502136182334	0.023479596801966443	0.4292212424735368
60	0	0.8313417970395666	0.26425046897061455	3.0087460074355	0.5341416689079168	0.04074257898152463	0.021838457498801984	0.4269680586403217
62	0	0.7890906671334632	0.25628880115492686	3.1268900420847343	0.554513846916384	0.04003876963393296	0.02026386416532307	0.42472670282698066
64	0	0.7289049629179343	0.24810015786281192	3.2330999397956646	0.5739134117018806	0.03332969415506326	0.018750583051426538	0.4224971129426834
66	0	0.6677866710476645	0.2396922788267251	3.3336321348407223	0.5923759380273528	0.029365098263077108	0.01732534848574466	0.42027922722254424
