### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.8735788102876619	0.6566180266242075	1.841838435593486	0.38302707380564127	-0.00696881647632029	-0.00017924060588756465	0.48701338943130895
12	1	0.8708836718908453	0.6193834558675837	1.5273151250704178	0.38510730099557683	0.001522522959098558	-0.00028430698793012216	0.4844568274836708
14	1	0.8588300051206132	0.5848959009823859	1.2663377564424438	0.3757261249224987	-0.00415394829774988	-0.00026840950342062273	0.4819136861300733
16	1	0.8542181750036734	0.5529744837206846	1.0696756812076071	0.35865030704065676	-0.0039998563533799585	-0.00044409089965042925	0.4793838949195176
18	1	0.8708195221769356	0.5236245666770386	0.9393318889096799	0.3378987000262875	-0.007565092740464025	-0.0005602495194014298	0.47686738377083415
20	1	0.8670911221822702	0.49663805948506956	0.8396184344169505	0.3159697482751707	-0.0009151070101151768	-0.0004106593242413412	0.4743640829707433
22	1	0.8784983524920721	0.4716348514189546	0.7916455522158953	0.29488753949301044	0.005580994398357758	-0.00018295366363361773	0.4718739231719226
24	1	0.9027805474315795	0.4489558926688148	0.8025152636811927	0.2768577660185201	0.00849935443830768	0.00014428009887662154	0.46939683539108595
26	1	0.931224986863442	0.42838024169204914	0.8259762031349144	0.26297643456854675	0.011224823689058064	0.0006110098006521594	0.46693275100707365
28	1	0.9847495101149908	0.41003284111836347	0.8914935768827753	0.25345612792571387	0.036090021123760634	0.002029205812619683	0.46448160175895
30	0	1.0319304636067494	0.39378158812700115	1.0017026375279088	0.24966397030089144	0.05777761557800589	0.004269671447056293	0.46204331974411317
32	0	1.0868960096175937	0.37949526669206335	1.128368028946096	0.251784326926838	0.07122678506904478	0.007284719215278332	0.4596178374164144
34	0	1.1251016478226123	0.36708615288332325	1.267134849675217	0.25903622891014433	0.08476578174194666	0.01068222433596436	0.4572050875842858
36	0	1.1671902846217868	0.3561937754247306	1.414267783310065	0.2707353124610827	0.10701472719224267	0.014580911901387234	0.45480500340888047
38	0	1.1753392963976197	0.34649597052337516	1.55551976460573	0.28610754014541306	0.1049859770899507	0.018448329288719638	0.45241751840221905
40	0	1.1794459498877743	0.33755583762479285	1.7270654334145352	0.3050638145003133	0.1127245102804114	0.021750939593004386	0.45004256642534884
42	0	1.1709076855103493	0.32935942875669577	1.8624883590516021	0.3262066272088798	0.11016537684257723	0.024320744290885526	0.4476800816865125
44	0	1.1693446097412148	0.3217658798373205	2.0106982779025167	0.348723456294673	0.10281825772773535	0.026349680491470837	0.44532999873932316
46	0	1.151044658373599	0.3146063622653749	2.144610357078604	0.37231366915489755	0.09294471890141032	0.027300154946224866	0.442992252480954
48	0	1.1128296845283483	0.30746062270409374	2.282038655082246	0.39617034709311905	0.08579047750185687	0.027516879681220983	0.44066677815033295
50	0	1.060508292297375	0.3001935541575371	2.405160566592077	0.42023884905337827	0.06757435595166025	0.027208811605191	0.4383535113263488
52	0	1.0311921292941655	0.29296604127155945	2.5450117401924306	0.4440565805869972	0.06428563067549535	0.02616931298430527	0.4360523879260677
54	0	0.9853788655864696	0.2856960565530313	2.6586450792914906	0.4674138061358013	0.058165677740597575	0.025236676896180744	0.43376334420295687
56	0	0.9506460216964198	0.27842542140179855	2.778181058116809	0.49000600914968034	0.0459003059969662	0.02370302200034022	0.43148631674511956
58	0	0.886551050202733	0.27102275277676474	2.889741458486803	0.5118003122080942	0.04626073262266106	0.022321187535421887	0.4292212424735368
60	0	0.8348831104620477	0.2632358416879753	3.0014647505921768	0.5329402645291886	0.04094275854190519	0.020820374783801478	0.4269680586403217
62	0	0.7748693494803298	0.2552035213980755	3.1199529219897473	0.5530599748767536	0.031104953847396248	0.019282046286896847	0.42472670282698066
64	0	0.737922227991561	0.24705780703374164	3.214781184329675	0.5722203425061252	0.023980257825420376	0.017584436141944618	0.4224971129426834
66	0	0.6977977637126099	0.23896048374950501	3.334165381325513	0.5907507394130069	0.028088399408078717	0.015777218120033135	0.42027922722254424
68	0	0.6478354689853867	0.23084369463068694	3.4333177131069195	0.6085885277161871	0.032143916169152034	0.014737920296384516	0.41807298422590994
70	0	0.5992620256600218	0.22258420129057718	3.5340760570701417	0.6254650531943678	0.028146022457427526	0.013484824583653948	0.41587832283465825
72	0	0.572753694737627	0.21444136722489177	3.6308982894303914	0.6415986163697289	0.018152776852379333	0.012516346173694693	0.41369518225150465
74	0	0.5228155760776673	0.20641028179157403	3.7535260542223505	0.6572618922432735	0.030864013256140414	0.01204467241410883	0.41152350199831783
76	0	0.4842238793949087	0.19817701555065168	3.834271070640276	0.6720482148276666	0.02561204700703999	0.011302500083204018	0.40936322191444546
78	0	0.43871894219065133	0.18995963653523845	3.92609233992435	0.6859960442019297	0.01994101163828033	0.010695394256001354	0.40721428215504524
80	0	0.41973695142048373	0.18189603045823424	3.991887553923564	0.6989195903264811	0.025962611449766443	0.0102461215992907	0.40507662318943
82	0	0.40280382916339313	0.17421239879416656	4.057167243197573	0.7108756249713333	0.025900766934713226	0.009998018723754816	0.40295018579941677
84	0	0.3783694037556352	0.1668670112165151	4.131646463535047	0.7218908051629198	0.01835032480469907	0.009471424545383153	0.4008349110776859
86	0	0.33508032075482136	0.1594805308968531	4.202269403305254	0.7322301648100908	0.018038645989236667	0.008856796692972024	0.3987307404261503
88	0	0.32000892834996075	0.15230436536935885	4.251063482080221	0.7416891140524923	0.01912952363055077	0.008626248308200276	0.3966376155543322
90	0	0.30114852364390615	0.14536637981203085	4.31557728870893	0.7504818490331022	0.02178021243119341	0.008647120545987493	0.3945554784777473
92	0	0.28688121910969977	0.13871252639843976	4.366586497485918	0.7586637179780018	0.017243747576523773	0.00823609881435711	0.39248427151629967
94	0	0.26353474364481394	0.13218370146509967	4.400239368408381	0.7659626147380413	0.036313196495777564	0.00826801199811094	0.3904239372926824
96	0	0.25296056268142936	0.12597783971710858	4.447487681381957	0.7727118468188787	0.02249123826444012	0.00862778172833945	0.38837441873078987
98	0	0.2246644539747631	0.11998717143212229	4.483978255626494	0.7788839263748359	0.034090649616062715	0.00880639204021693	0.38633565905413547
100	0	0.2036842216764489	0.11398823968771193	4.520202669810912	0.7844675981434891	0.021536899520794506	0.008971101282321894	0.38430760178427925
102	0	0.19691421783842147	0.1083004099164463	4.554845007747686	0.7894829509710638	0.02297898952127505	0.008947026512287255	0.3822901907392624
104	0	0.19955313927931262	0.10299274913073861	4.579130529582758	0.7940957407589395	0.023128206347567196	0.008543140271236089	0.3802833700320524
106	0	0.202222669844344	0.09813556429401633	4.616244219896902	0.7983430796786607	0.03048728137261452	0.008609605153769035	0.3782870840689935
108	0	0.17811859180617637	0.09354558961536134	4.624050928259664	0.8021922344883665	0.04647657233996942	0.009152856922921828	0.3763012775482669
110	0	0.166131832860363	0.08896214598660204	4.679938110710845	0.805891202887629	0.037573787602874185	0.010077094422963038	0.3743258954583598
112	0	0.16053445822957965	0.08454892559642191	4.69679943108847	0.8093609147439768	0.02884591044381133	0.010277976086542863	0.37236088307654025
114	0	0.14065269349082563	0.08035632649627857	4.722616327336819	0.8125336467934187	0.03130749016563425	0.010155525481587631	0.3704061859673418
116	0	0.13905003837004817	0.0763077712392931	4.733671262186386	0.815423027889789	0.03960297225697932	0.010652537657191034	0.36846174998105485
118	0	0.11975656402391185	0.07238961304319518	4.753773689908491	0.8180043549881155	0.04182062726539174	0.011168031190851833	0.36652752125222715
120	0	0.1108245657399657	0.06867354623648582	4.769264487050787	0.8202387741488957	0.0380023966630945	0.01144431912867437	0.36460344619817225
122	0	0.10260687388213971	0.06503548803598859	4.786935272764206	0.8223708688529717	0.046483164022139464	0.011848157619039283	0.3626894715174832
124	0	0.09124773531127886	0.0613952493412758	4.790444447467526	0.8243023257979415	0.041858896302466884	0.012220934218869732	0.3607855441885579
126	0	0.08932357901781246	0.05808349079615746	4.799364220435774	0.8259583163371017	0.04402734692008607	0.012690408970060664	0.35889161146813003
128	0	0.09340753879075597	0.05495258909455272	4.800522861979521	0.8274228004433138	0.05169414401776844	0.013228808698342556	0.35700762088980637
130	0	0.09020204173884026	0.052129901862896136	4.819685489934291	0.8286821135300052	0.05321490197546198	0.014170672612790031	0.3551335202626154
132	0	0.0876867134410023	0.04941169496253343	4.829162167450713	0.8299263682202948	0.05783960484825568	0.014824416684996537	0.3532692576695596
134	0	0.08179810573779311	0.046967564976798534	4.821650449150036	0.8309610482583591	0.06160602596450281	0.01564631280365044	0.35141478146617816
136	0	0.06825742968140322	0.04452690633398944	4.83450716191695	0.8318102795797715	0.06352075145293044	0.01641169180896585	0.3495700402791168
138	0	0.05044553578073593	0.04210217282186191	4.831322611493126	0.8325707774718601	0.05317623320969485	0.017080904256460697	0.34773498300470457
140	0	0.03608435619381094	0.03951806099649778	4.830923628726419	0.8331722047070971	0.06135967834774943	0.01768124001434354	0.345909558807537
142	0	0.029430785347811853	0.03701886901427017	4.832230598987145	0.8336381460353178	0.06739322862094253	0.01819340165112043	0.3440937171190683
144	0	0.04374471106526084	0.03476683660709926	4.826458319326233	0.8340379078168587	0.0715582380063143	0.01909196660517889	0.34228740763621174
146	0	0.04586672687792855	0.03281142738804296	4.824515834697406	0.8343236104880969	0.07803665243173655	0.020103016829540056	0.3404905803199438
148	0	0.0545458806917351	0.03105523952148384	4.842339611236308	0.8346149329060669	0.07345592250539713	0.020749253743112227	0.33870318539392
150	0	0.05430717506125187	0.029485951105598707	4.848550702287546	0.835072349366338	0.07374963917577622	0.021453294073808506	0.33692517334309524
152	0	0.056844681112863116	0.028094192517291686	4.853009421600056	0.8355248697650763	0.08662029960887938	0.02225672938786513	0.33515649491235155
154	0	0.03766280160085701	0.02669787579536307	4.859558069505156	0.8359074539763093	0.08314484601781372	0.023285718118896723	0.3333971011051355
156	0	0.04707695366934222	0.025300007903209385	4.850644240727463	0.836218783710417	0.08006889087881192	0.02408911896905562	0.3316469431820987
158	0	0.04536856107830466	0.024128830954489106	4.859613328607559	0.836487316357953	0.08475127570376534	0.024846038076878907	0.32990597265974836
160	0	0.017644900938306774	0.022710839747669555	4.882866728332607	0.8369286089856447	0.08765174865066289	0.025402620543293928	0.3281741413091045
162	0	0.009632117416484487	0.0212276076390601	4.852770745700836	0.8372993283644883	0.0901464228490118	0.02630709647647476	0.32645140115436383
164	0	-0.004598256944618334	0.019698691836823802	4.863708036672296	0.8374698012556311	0.09325278522952113	0.027007635355171315	0.32473770447157035
166	0	-0.0042492282003093185	0.018104908751220682	4.859769538937538	0.8376658274349486	0.10477358429379838	0.02832273811891471	0.32303300378729366
168	0	-0.0035300853630334736	0.01661647432090385	4.867886638546005	0.8378857171321857	0.09057831621751182	0.02919034770508286	0.32133725187731405
170	0	0.0018921505346083283	0.015324830385239322	4.883831692738266	0.8381510195078596	0.10377345517640632	0.029884842379319123	0.31965040176531306
172	0	-0.006423954008761435	0.014067347676130154	4.881827172465695	0.8384603752705644	0.10688941490298282	0.030805815709010923	0.31797240672157373
174	0	0.0019514960228165363	0.012999231098489685	4.868660151085814	0.8386335903545519	0.10931090291716371	0.03161102668207534	0.3163032202616847
176	0	0.00648807071795324	0.0120423053894105	4.874515557203398	0.8387067360888766	0.10853660412503392	0.03262807383432307	0.31464279614525364
178	0	0.01636671522978622	0.01133601322598522	4.869704482658379	0.8387726507335133	0.11458742670678576	0.03344399615092148	0.3129910883746259
180	0	0.01815631428055409	0.01073427128970803	4.879424413651933	0.8388241329560986	0.12919922430741312	0.03467444285138291	0.31134805119360964
182	0	0.017876124911279684	0.010176481685913265	4.88253762226459	0.8389457197475207	0.13809474957596027	0.03619487465848184	0.3097136390862081
184	0	0.017146729937423312	0.00970433929069462	4.878144830697977	0.8391213287240917	0.11965967304724735	0.03722773424192971	0.3080878067753615
186	0	0.01958669922058458	0.00919621493740622	4.863772468182361	0.8390653776605486	0.12403747115079099	0.03796789944497761	0.30647050922168834
188	0	0.01857981622239467	0.008807944304251756	4.866176306114688	0.8389459482282101	0.1367182463600599	0.038898889627086944	0.3048617016222414
190	0	0.004673859995576076	0.008323403190774513	4.870684067460566	0.8389587861637661	0.13583003020183532	0.040071485268177026	0.30326133940926453
192	0	0.0047997477527807	0.007827321314527236	4.874525403599664	0.8389594541789138	0.1349375117133302	0.0408640125117508	0.30166937824895873
194	0	0.0024933093395353937	0.007331211082346944	4.887923735488909	0.8391049232560249	0.1336935809562334	0.04158346614595474	0.3000857740402539
196	0	0.009519003730132914	0.006898007137679199	4.869445115614615	0.8391741900310608	0.14187885576943302	0.042195971174171225	0.2985104829135873
198	0	0.01248529212045519	0.006527970324821061	4.866278885704454	0.8390885110368891	0.14306679342065207	0.04309371463767316	0.2969434612296884
200	0	0.02756452628991355	0.00623201564724792	4.8500687780676195	0.8388876521905952	0.1397466905820314	0.04411803714916536	0.295384665578369
202	0	0.023159959746130308	0.006110505450153549	4.873526571387231	0.8387864293499845	0.14769060240293225	0.04474935949660706	0.29383405277732183
204	0	0.025279083073636993	0.005987911116560374	4.872204029147103	0.8388825439529944	0.14926323471670475	0.04559341596481784	0.29229157987092386
206	0	0.03327955416982532	0.006047458685995724	4.865282761925677	0.838813180226297	0.15104296860671942	0.046328903663073795	0.2907572041290462
208	0	0.015988939422894963	0.006009697531163973	4.871105698217269	0.8387478643406414	0.15307113111709558	0.04722648909250714	0.28923088304587047
210	0	0.014966891947752298	0.005804278843909073	4.862026024016777	0.8387868430910821	0.14805542956862772	0.04773208023742117	0.2877125743387107
212	0	0.01969861787704065	0.0056390563927319875	4.8486384559155375	0.8385767540381801	0.1585662439040172	0.04839848030030531	0.286202235946844
214	0	0.031536184768681	0.005571373676716042	4.840083676990238	0.8382458303877421	0.15443996378421457	0.048791538159977145	0.2846998260303425
