### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.8897605051115607	0.6585522253667925	1.850346108460132	0.3829518561671567	0.002737149568298787	0.0003557324135475725	0.48701338943130895
12	1	0.8754031868171702	0.6213812780465474	1.5367331792770205	0.3854033783151185	0.009942672067577837	0.0005579212384309616	0.4844568274836708
14	1	0.8545845811692376	0.5867194004119546	1.2596813738248926	0.3759194276451573	0.0009573251926292166	0.0006276893185351702	0.4819136861300733
16	1	0.8404045814680098	0.5544713513098845	1.0619439579239913	0.3586536740683051	0.0016282369308195574	0.0006133536992369167	0.4793838949195176
18	1	0.8442154786555753	0.5246514134058924	0.9413217354094056	0.33771650609206777	0.009994919647517652	0.0006439586237842248	0.47686738377083415
20	1	0.8542879833316351	0.4972476641861689	0.8525489681311473	0.3159989109202394	0.0012867966918262781	0.0010172219461775836	0.4743640829707433
22	1	0.8937125794665708	0.4723140270893311	0.8055227535527179	0.29553464031108917	0.010462143480950682	0.0013448234317040833	0.4718739231719226
24	1	0.923133666209468	0.4497534039017314	0.7972705595940917	0.2776469390670197	0.02068558578305568	0.0020249904054052727	0.46939683539108595
26	1	0.9580161336343924	0.4294059663944947	0.8303615287392301	0.26354446301947704	0.02663677157007525	0.0031167828684714564	0.46693275100707365
28	1	1.0208575270893232	0.41142720670379507	0.9079415655912733	0.2545713726596099	0.04610910541002153	0.004710990845622875	0.46448160175895
30	0	1.071162556334841	0.39566744577465496	1.0105604119120108	0.25094782788816483	0.06307143143812706	0.00720857674964822	0.46204331974411317
32	0	1.1195299142056152	0.3818214683900068	1.123342515385791	0.2525949095984874	0.06388198769951771	0.009787793193703305	0.4596178374164144
34	0	1.1476098374701544	0.3696977313000247	1.2604104629481294	0.2595896851697289	0.09442837899374366	0.01283167335296186	0.4572050875842858
36	0	1.1837921248300665	0.3588589711460301	1.415816119393241	0.27111794190368255	0.10184933944431465	0.0163105191947241	0.45480500340888047
38	0	1.1819546153504026	0.34912870877862595	1.5645920991285522	0.28675592933244637	0.10457260324771951	0.019422872390436864	0.45241751840221905
40	0	1.203700333889135	0.3402401970556087	1.7043363398574138	0.3053108145114575	0.11367292892538147	0.02276335914617467	0.45004256642534884
42	0	1.1939659762618535	0.3321793410729647	1.8509244137910201	0.32601225148727125	0.09541282304790351	0.024939742643521404	0.4476800816865125
44	0	1.1948241167351246	0.324741015724908	1.9994624886500363	0.34812453493128687	0.0996670102529747	0.026447262516266414	0.44532999873932316
46	0	1.179756474100845	0.31763738781887746	2.136213276754704	0.3712737457870103	0.08600322411464607	0.027215904686318113	0.442992252480954
48	0	1.148837706938884	0.3108719311868218	2.263720660349347	0.3950321575719901	0.0785311586175984	0.027158401631086487	0.44066677815033295
50	0	1.0850855896112315	0.30389956843735405	2.3894227932587313	0.41847951080137313	0.06581716872466281	0.02669903622427399	0.4383535113263488
52	0	1.0281903963963033	0.29657762447579133	2.507269119592251	0.441519453455932	0.06554521629662464	0.02598553154102799	0.4360523879260677
54	0	0.9941285862200531	0.2890909206697936	2.631947091642213	0.4643665434528732	0.05355848850625416	0.024678240567359892	0.43376334420295687
56	0	0.9552085325684099	0.2816475578791443	2.7595039550639853	0.48684802258995946	0.04356515785008699	0.022828965881672512	0.43148631674511956
58	0	0.9027770822014115	0.27414671338870145	2.8785756128212303	0.5088192428734325	0.034718836982722816	0.020945885702158374	0.4292212424735368
60	0	0.8365711989485545	0.2663008601510061	2.964933955988397	0.529693230163244	0.04065623030564851	0.019567361664032844	0.4269680586403217
62	0	0.795273119413829	0.2582097522992837	3.082374594868268	0.5496033555260417	0.03355953816228615	0.018439879995822795	0.42472670282698066
64	0	0.7594353423974715	0.2502273397648547	3.185786083888759	0.568742433949048	0.03357932490715865	0.01737615708924012	0.4224971129426834
66	0	0.7102692346607002	0.2422059287135678	3.296783485421346	0.5871944661574546	0.026024785300150274	0.01613031617234437	0.42027922722254424
68	0	0.6632330756858297	0.2339693175744505	3.3926936239412844	0.6048553996692304	0.02662397449269031	0.014854021394330733	0.41807298422590994
70	0	0.6288958938374296	0.22588173825960045	3.474281334479347	0.6213539805039169	0.026886363021742975	0.013598714733584028	0.41587832283465825
72	0	0.5984653339498615	0.21794200430764551	3.5748511914008456	0.6368436329115774	0.019498033465497153	0.012538595944641821	0.41369518225150465
74	0	0.5539732518412375	0.20994672611421433	3.6726896126946698	0.6518212917793287	0.025921982814106903	0.011552476545150785	0.41152350199831783
76	0	0.515529010872955	0.20203456815945567	3.766439558722994	0.6661732403650744	0.023719722859991375	0.010959990597159882	0.40936322191444546
78	0	0.48862490121964774	0.19418267023215494	3.8548958201234877	0.6798692764755916	0.020434027198145154	0.010390283311638672	0.40721428215504524
80	0	0.45392992416430067	0.18642193276139454	3.9328204148102692	0.6927756781090922	0.018638325668567803	0.009707639129997949	0.40507662318943
82	0	0.41085874849983856	0.17864554583557424	4.017401585890625	0.704927713365516	0.016541953280682087	0.009084993969890499	0.40295018579941677
84	0	0.3754683043958394	0.17094376065280584	4.092762978277603	0.7163053035981227	0.029185691583497375	0.008747408584529883	0.4008349110776859
86	0	0.3344398807043929	0.16315053248970246	4.172645191214575	0.7269676762838577	0.023616208938589556	0.008697980072298847	0.3987307404261503
88	0	0.320831742011381	0.1556782651275479	4.233545714356788	0.7370047587334891	0.024211002801043293	0.008555575999899504	0.3966376155543322
90	0	0.2968377236407057	0.1484527946999489	4.294662661056522	0.746265993902758	0.018727538085598405	0.008571637861148564	0.3945554784777473
92	0	0.26337598087012376	0.1413609029697742	4.340893913208618	0.7547964668784873	0.016749715649813583	0.008131851979873692	0.39248427151629967
94	0	0.24209463649139712	0.13440059099561852	4.390187916328137	0.7625740266259711	0.034519136790392736	0.00823594960461506	0.3904239372926824
