### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.8815241670007439	0.6580723451379001	1.8258318281533086	0.38170524631207287	0.00024582606586396856	0.0006040291282344226	0.48701338943130895
12	1	0.8623282715683782	0.6207520733241452	1.5168906588249285	0.38363448012854756	-0.004866971050182207	0.000496779844161499	0.4844568274836708
14	1	0.8578112299027754	0.5860621517622437	1.2655554056164138	0.3740381241992065	-0.0063997333061875964	-0.00024084989738866667	0.4819136861300733
16	1	0.8614051996434892	0.5540651178935037	1.074813225407806	0.35742307813629015	0.0007582823564426014	-0.00032349393567318867	0.4793838949195176
18	1	0.858162155848273	0.5245368121551665	0.9336413958982115	0.3369154451393751	-0.0010578649133535904	-0.00026203013532106627	0.47686738377083415
20	1	0.8859261348093934	0.49741997665987264	0.8208899737072117	0.3147677252236483	-0.00077487458040422	-0.00038850563544776644	0.4743640829707433
22	1	0.9125106317656541	0.4728320367144939	0.7864523614178366	0.2934647134258432	0.008993370663018098	-0.00014329818867389152	0.4718739231719226
24	1	0.958456126485428	0.4507300041039736	0.7982267751326281	0.27558468878288844	0.022440754340172432	0.0007518712311724114	0.46939683539108595
26	1	1.0066108317669034	0.43098948633820244	0.811188103115777	0.26154458928141755	0.027642343220510047	0.0024025679730465617	0.46693275100707365
28	1	1.046822524987657	0.4134012486513514	0.8932210654287219	0.25195395499582957	0.0381860328379185	0.0036156843733420887	0.46448160175895
30	0	1.078040350031004	0.39777895840454236	1.0013063652206675	0.2484466160676687	0.056852011844554975	0.00559759010464815	0.46204331974411317
32	0	1.1322210409819093	0.3839001203307232	1.1127550708717755	0.2504163670198772	0.07224431945925158	0.00853214123118865	0.4596178374164144
34	0	1.1804930378647123	0.3719266199913208	1.2478027101029712	0.2570088932746547	0.0820041461145719	0.011512986363392324	0.4572050875842858
36	0	1.207625419829626	0.3613615824429699	1.3867613060134858	0.26811158192330975	0.09392213833529373	0.014569064209084827	0.45480500340888047
38	0	1.2215212612526436	0.3519233472161399	1.5301096712830164	0.2828489381514048	0.09992549217968004	0.018089516422033627	0.45241751840221905
40	0	1.228018187039722	0.3432902199315305	1.666011562384302	0.30057913503951783	0.10255188915091376	0.020826367061192275	0.45004256642534884
42	0	1.2236110271150564	0.33535666595268604	1.7939040076299562	0.3201176186379923	0.10400517421879768	0.023283657670352686	0.4476800816865125
44	0	1.2106037203928104	0.32791982968074457	1.9204718704870964	0.340794591967424	0.10051206631374811	0.025150184481119425	0.44532999873932316
46	0	1.1839998863940813	0.3208050096534776	2.0722200393073984	0.36280969581694456	0.09022363577138419	0.0261668793997627	0.442992252480954
48	0	1.154095743999766	0.3137738126024212	2.1955424293447376	0.3855677985984596	0.08397099089507268	0.026593346233813497	0.44066677815033295
50	0	1.1149441376417575	0.3067549620311744	2.315213922996552	0.4084785471936004	0.07693590582769963	0.026823939902991926	0.4383535113263488
52	0	1.0704101719727384	0.2996970893995605	2.4486063497409627	0.4310910319235184	0.05811532205639502	0.026158715007681504	0.4360523879260677
54	0	1.013102395481215	0.2924657600805295	2.5506553912440175	0.4536766239809387	0.04713860108407781	0.02472774822478572	0.43376334420295687
56	0	0.968019540087935	0.2850102102629258	2.6557015806958164	0.4752875602524786	0.048579488350922864	0.02323676849590603	0.43148631674511956
58	0	0.9331107396358742	0.27746757853847664	2.771272006633266	0.49638194239784944	0.04487296812723617	0.0218611182514127	0.4292212424735368
60	0	0.8893910397529147	0.2699755091589293	2.8720041441927133	0.5166691387089735	0.04157768521281119	0.020333403064761592	0.4269680586403217
62	0	0.8451696851054192	0.2624618753287673	2.9801969717504533	0.5362955163159354	0.03428533090727084	0.01911836823298517	0.42472670282698066
64	0	0.7957130820928466	0.2548525343320103	3.085989195208745	0.5551802725374736	0.031189445134229325	0.01755955872928114	0.4224971129426834
66	0	0.7583820919303205	0.24711744103828714	3.215089746545762	0.5737066473565512	0.024305078714019695	0.016116130885847124	0.42027922722254424
68	0	0.7037136365769581	0.23928735478407473	3.3180639261360305	0.5918163900122342	0.024244342528718543	0.014512856487725856	0.41807298422590994
70	0	0.6525397466235356	0.2311774593935781	3.418565342515347	0.6091631020390145	0.03061817070304433	0.013216223962143451	0.41587832283465825
72	0	0.6102082786756919	0.22301638090316012	3.5156397565185644	0.625734447485755	0.026397147847296878	0.012373957208950419	0.41369518225150465
74	0	0.570084733826845	0.2148879796563298	3.609076254231543	0.6413607608791062	0.027459906904075154	0.011430019573020138	0.41152350199831783
76	0	0.5181981484019204	0.20675674354141388	3.6971216929477286	0.6562002984332923	0.018139490064584034	0.010618303912431657	0.40936322191444546
78	0	0.5047184072661246	0.1986126557094896	3.790136875478682	0.6702836948922596	0.024705262967809016	0.010024184397317431	0.40721428215504524
80	0	0.4593744300776635	0.19071905059042543	3.8786612170133976	0.6836257775372758	0.01591150235981647	0.009503041320541836	0.40507662318943
82	0	0.4330844609738301	0.18295145022011128	3.9656782172734912	0.6963225826984394	0.024453460910007708	0.008893035623603461	0.40295018579941677
84	0	0.407832275808785	0.17532931315137013	4.033281784190184	0.7081593152791708	0.022437920115436764	0.008577662896686964	0.4008349110776859
86	0	0.36364982568866716	0.1677330777574595	4.110128581421512	0.7191950035504965	0.01714423201407601	0.008400317245855096	0.3987307404261503
88	0	0.34737100050645425	0.16031345615488832	4.186147366568828	0.7296234137680737	0.02588561958284473	0.008273706110183469	0.3966376155543322
90	0	0.3273025047209535	0.15313831761314703	4.242975436505834	0.7393098152036063	0.020652205951401652	0.007983854037030974	0.3945554784777473
92	0	0.3020335655854534	0.14623833260074193	4.286232303365807	0.7481724590172575	0.01948076456473837	0.007959155902522316	0.39248427151629967
94	0	0.2969609999043807	0.1395251319112421	4.343189788425966	0.756303484760119	0.023606877524635816	0.007634906299768585	0.3904239372926824
96	0	0.2709007014905152	0.13318034474802445	4.38285997812197	0.7637716204916334	0.023853964121873437	0.007504356245841227	0.38837441873078987
98	0	0.25312538471728596	0.1269314756789244	4.432295396984015	0.7705206908297711	0.021244998072105867	0.007783441490848062	0.38633565905413547
100	0	0.23087995089523194	0.1208978588920868	4.460614792159031	0.7766835968601656	0.015902715416232595	0.007542667222594703	0.38430760178427925
