### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	3.9914137594998773	0.8491961337615719	4.058090056031963	0.8500188674488495	-0.012190642029702539	-0.0009077797865677401	5.582344451601193	0.9386798319160279	-0.011754292176843489	-0.00026910078197902096	4.29017868885249	0.7966514375142063	0.26205670501256684
12	1	3.67461437935256	0.8334683125563759	3.75768043600885	0.8348255363589073	-0.012908137082322663	-0.0012372215626318356	5.468180946760538	0.9408889053414865	0.0045996272321283515	-0.00042979972453002546	4.276631714714133	0.7953754872014442	0.2644474458956388
14	1	3.395182498091252	0.8160724659565859	3.4621771850576852	0.8180909879089571	-0.010711689547805967	-0.001649894021332756	5.370079557456654	0.9420662103526478	0.004613315463912187	-2.1014501531072456e-05	4.276704036289008	0.7942351048010006	0.266831365742008
16	1	3.125454590003416	0.7973070111444641	3.217089331000431	0.7999415956690408	-0.0016574851937821067	-0.0017817686675209252	5.299856793082538	0.9425125979987057	0.0017284784948854467	0.00020271477481092887	4.266678254340418	0.7931392258839336	0.26920848401281383
18	1	2.874667081233471	0.7771973540799346	2.966922915898313	0.7805926405276727	0.023609358796466442	-0.0010429685460663154	5.245126089581923	0.9424464127299791	0.003130735310959991	0.000242379915282162	4.2548180060116865	0.7921144410685496	0.27157882011367096
20	1	2.6471447687336846	0.756022939354607	2.730965857107532	0.7600953822430561	0.021069954419305342	7.779605419458347e-05	5.207473987527138	0.9420730174289709	-0.0036624554647818643	0.00010695551940169465	4.247315279258369	0.7911517456665943	0.2739423933948279
22	1	2.4297601341064134	0.7338331056187931	2.5158258123185093	0.7386007959269744	0.0185756747200972	0.000922369270049294	5.165001655334206	0.9414683910446437	-0.001347745062880404	-3.098210515599935e-05	4.231926178897424	0.7900946164082456	0.27629922315132505
24	1	2.239643281339501	0.7108434652086638	2.3226661552227856	0.7163263199719208	0.01931787838610245	0.0016364114301824896	5.1447173088249505	0.9408061688839362	0.009983152657454537	0.0002757464076006669	4.218561828633712	0.7890622514357215	0.27864932862315134
26	1	2.067812540996254	0.6873994519368846	2.1468894623022843	0.6934541656349699	0.01317998790175864	0.0019161117767229083	5.119644800450343	0.9400290452195896	-0.006773062794264471	5.8903742853129475e-05	4.208667146755036	0.7880088693389169	0.28099272899540256
28	1	1.920547024624326	0.663667820043398	1.9752483453018634	0.6701089079036893	0.013251538188568305	0.002170385148371723	5.099537404953837	0.9392735226251703	-0.004406113629927223	-0.0002809638523542912	4.200536784485199	0.7869568757779473	0.2833294433984377
30	1	1.785282015709241	0.6398902829423212	1.83966907341559	0.6465371904530905	0.03171412948883365	0.0029242761557001784	5.082165554562745	0.9385003895628985	-0.0014398654566805391	-0.00011921869576380641	4.182164392816818	0.7857728800113172	0.2856594909080339
32	1	1.653876543943546	0.6161542143884977	1.7136466252312819	0.6229553435073529	0.06877492532937464	0.0047281686290136385	5.064950907599511	0.937711472631717	0.0010890723627236362	6.79615551715927e-05	4.167010021476501	0.7846243325825544	0.2879828905455439
34	1	1.5322430064261856	0.5924063157029846	1.5708137597493703	0.5994110548010244	0.13701576172421737	0.00852901626845958	5.062333654159234	0.9370766010516451	0.005052051647932446	8.059370997558207e-05	4.159379407841635	0.7834525976548403	0.2902996612780499
36	1	1.4082176728599742	0.568847405083458	1.4348409695594493	0.5757453743064826	0.2616770862970823	0.01560452536995781	5.057803906612666	0.9364935216002581	0.007726639251285079	0.00020379151441485602	4.142097123784524	0.7822645018027926	0.2889116125234148
38	1	1.294156838136196	0.5452916610956476	1.325373677234658	0.5521082291973481	0.46561813641353333	0.02937926735179483	5.052704130082426	0.9359572865669766	-0.0012826008538985106	0.000425668604905777	4.128991734462111	0.7810359182132487	0.28603675091906433
40	1	1.1937320956007007	0.5221374851600882	1.208566891451952	0.5286396086682423	0.7439902655593194	0.05139041286968764	5.035817402704502	0.935448150230194	0.003715925553773094	0.00041753976799183265	4.123067577437371	0.7798089036943113	0.28319049608884783
42	1	1.0919196189347609	0.4992490724731365	1.1016197049485694	0.5054571337401739	1.0994423589965248	0.08337034801732261	5.029042223787087	0.9348915194591926	0.009407159647528246	0.0008167890890919229	4.097365279583623	0.778583930051287	0.2803725633764449
44	1	1.019721909525603	0.4768124542598683	1.0085744374198513	0.48248220661008057	1.5029581601075492	0.12559015182904382	5.029504559330617	0.934452976861142	0.026171300645929662	0.0017669915192493999	4.092332341456583	0.7773193536944599	0.2775826709580536
46	1	0.9392988051553076	0.4550085644458308	0.9301536142865885	0.4600887283545026	1.9092670523852555	0.17607454218591118	5.016513676560543	0.9340167986270507	0.06329343067248575	0.0038871388888410113	4.082071250927701	0.7760718911735249	0.2748205398142054
48	1	0.8702777426309468	0.43371836859960206	0.8515770364802333	0.43828671196677643	2.3212234784885757	0.23245393350983343	5.006819757253292	0.9335882292990605	0.14979477782356956	0.009315135856874266	4.071651548287014	0.7748789757231093	0.2720858937018594
50	1	0.7945000017228414	0.4129830046540359	0.7839967918943487	0.4170568562056484	2.6899067828978076	0.2914300373608942	5.002792812137432	0.9331768936610199	0.30907264372716553	0.02097695646490698	4.064553428791393	0.7737482062141634	0.26937845912677694
52	1	0.7434352041299034	0.3929376380169314	0.7198307829635737	0.3964986835282684	3.00607567459508	0.34966375351798484	5.002917326261459	0.9328130729142428	0.7172512621969553	0.046244261587147485	4.068870513297569	0.7728101792586431	0.2666979653161657
54	1	0.6973040018166636	0.37374578561284555	0.662246054502979	0.37657135426193744	3.3065418188078377	0.4057719737730478	4.993998346124235	0.9324374764166788	2.0370301294889854	0.10990265980833798	4.074515837698012	0.7721525031011077	0.2640441441916037
56	1	0.642670445572523	0.35520658663476645	0.6154944351044809	0.3574233192755104	3.58466224703123	0.45882184312028435	4.996086776719316	0.9321230935753524	4.135132279868894	0.2306761140568322	4.135427631256933	0.7722579006114002	0.2614167303422261
58	1	0.5943086317436485	0.3373921492330923	0.5743425272421119	0.3390653586486964	3.7977127104955177	0.5076900944776799	4.987350216171707	0.9318684399731062	4.853180554102521	0.354028667662484	4.187136481523788	0.773252319871217	0.25881546099818137
60	1	0.580315554214726	0.32039210200569856	0.5227152523738287	0.3213740994805905	3.986820266990435	0.5518223890837122	4.992978516034996	0.9316386603448831	4.992291740229214	0.4582750575436244	4.239904960257912	0.7750524841309305	0.2562400760043519
62	1	0.591806186353504	0.30474337215001723	0.4907973307190648	0.30441667673459105	4.153002697830866	0.5914700671650174	4.975959420051369	0.9313913680548483	4.997819707161172	0.5440206463775148	4.280563716427432	0.77729308428073	0.25369031779433504
64	1	0.6200889154831983	0.29053829780816026	0.48098429491844624	0.28845480694337894	4.290282264899991	0.6265285371205344	4.975070346797214	0.9311486957363989	4.993820990279004	0.6141986987642997	4.3049754493900005	0.7797242501425447	0.25116593136468507
66	1	0.6990826858110439	0.27826880438158874	0.4847163042283469	0.27364670038109945	4.414582757653385	0.6573533181073155	4.954563707752691	0.9308101062166784	5.002056539727283	0.6716813184074568	4.334664575732408	0.782147770705207	0.24866666424940886
68	1	0.7979283275640693	0.26827559807769813	0.48897117268308743	0.26002530821765746	4.5134540336998	0.684396215071144	4.959828744773039	0.9305060444146196	4.991311205865809	0.718721507205615	4.3474541187272155	0.7844511310036916	0.24619226649471643
70	1	0.9292838803469391	0.2608358273036016	0.5001037044452232	0.2476443479343488	4.606831699590499	0.7080730781619472	4.961786307553415	0.9302704306581316	4.989569465446844	0.7571613446960621	4.361562183423526	0.7866725598766882	0.2437424906340238
72	1	1.0820668796284059	0.25606222145683294	0.5380131261529064	0.2365730613548651	4.666663792994186	0.7286002837668457	4.961520494436785	0.9301129180974517	4.995388199219109	0.7886866809952833	4.367920572693672	0.788684625037652	0.24131709166320287
74	1	1.2356846894084332	0.25386301513746296	0.5848242131161235	0.22698020447838477	4.719522150921995	0.746078765087926	4.9735648936583905	0.9300292773546287	5.000915541138553	0.8145146690172664	4.3812155309213665	0.790424232369688	0.23891582701607886
76	1	1.3932171379491387	0.254163073588322	0.6329919255853881	0.2188379919326828	4.74775465919329	0.7610535625036379	4.976499372725816	0.9300580808740015	4.998643688836909	0.8356317271571314	4.3861533586938135	0.7919679940844463	0.23653845654017097
78	1	1.5729116751020071	0.25683722574878864	0.721039010628956	0.21227251879542353	4.791263508168206	0.7738652931299498	4.9833820581358745	0.93007234188863	4.987493353640615	0.8529052221432059	4.39340835241495	0.7933830531393037	0.2362557943405605
80	1	1.7357939963923728	0.2616442763360038	0.7889614813224425	0.2074685746346305	4.819539072298813	0.7848052960360653	4.981258190080863	0.9301316581727394	4.998874109435903	0.8670270133631047	4.400812604517833	0.7946345871034152	0.2387201479517644
82	1	1.901848226427145	0.2683581728752458	0.8716774948997388	0.20413863062669826	4.846291443761552	0.794096754832486	4.990742690291413	0.9301510293752637	5.0006063956377	0.8786771120577629	4.404358058440068	0.7957555803449383	0.24117747050136343
84	1	2.02865224370717	0.27657219393702565	0.9503808510709475	0.202339083276969	4.859673453280683	0.802025492618956	4.972758560768528	0.9301342207655653	4.994864732567657	0.8881542481781024	4.404141499905393	0.7966912983914975	0.2436277820497199
86	1	2.1750380991662266	0.28587946243347834	1.0300360457273294	0.20187160261772338	4.876662833150575	0.8087167471570753	4.9826738057157245	0.9301054876536383	5.003079714554042	0.8959501934620666	4.41377240881603	0.7975953027825347	0.24607110259996237
88	1	2.310922584235933	0.29627355565574026	1.09444671722571	0.20243124172336455	4.88895700230708	0.8144523737861056	4.997184764866531	0.9302545044459317	4.997483118567106	0.9023001665841647	4.416123782362105	0.7983807245612161	0.2485074520981481
90	1	2.426445525549847	0.30742119116786004	1.1626915306023997	0.204006520772168	4.907673652667659	0.8192714201424639	4.996988380138509	0.9303744955863725	5.000932539096233	0.9075131283012137	4.415444889814187	0.7990293851020405	0.25093685043342623
92	1	2.5254760160243275	0.3190892278322909	1.235394856918563	0.20643716280511423	4.91694305089765	0.823377309791571	4.9926241152404165	0.9304434977270073	5.002737737034142	0.9117950694901418	4.419421999642691	0.799642266437621	0.25335931743820006
94	1	2.6154265491718105	0.33093756376472716	1.3010077078392261	0.2096069066429211	4.938127902108369	0.8269907396532037	4.9792155764895	0.9304262001033134	4.9991180826945945	0.915326859404502	4.427410128130727	0.8001587122268181	0.255774872888289
96	1	2.7016159163241196	0.3429382472608132	1.3584930641183555	0.21357617905729243	4.932097657340841	0.8300815309997353	4.974985999328329	0.9303587021485777	5.003156345681915	0.9182121063697404	4.4303352463127466	0.8007611320370811	0.25818353650308984
98	1	2.7834276279463745	0.3549469881878866	1.403202010073711	0.2179091680279686	4.928372537212644	0.8324652765483243	4.985114834662265	0.9303503637054638	5.003204343846094	0.9205699468970562	4.438964113978501	0.8012654378078652	0.26058532794573785
100	1	2.848341040010902	0.3669274546908662	1.4550611268376412	0.22252567541505827	4.934725253716046	0.8344298033412852	4.970276131350497	0.9303107008075719	5.003911558091569	0.9225034171261312	4.435136672752899	0.8017027662750846	0.2629802668232672
102	1	2.8977051239250855	0.3786133007372706	1.4825045085653306	0.22733982999519414	4.924839988660035	0.8360673581653884	4.972843622681248	0.9302073739151625	4.989332187305671	0.9240557435835942	4.442253224174956	0.8021033977384476	0.26536837268677155
104	1	2.9555722466048384	0.3900394781313255	1.5107477705999917	0.23224792437715644	4.908390473805518	0.837215069544223	4.964245481489517	0.9301363597623795	4.993177536369532	0.9252402722806684	4.446776962575287	0.8024796106186517	0.26774966503156244
106	1	3.00737990179349	0.40121179821381964	1.540344085633541	0.2371316721606935	4.88973068464545	0.8378819548858379	4.9481514956596415	0.9299716863323492	4.9915522102215	0.9262565610767027	4.4478102288085	0.802823779132687	0.27012416329733036
108	1	3.0208696744257892	0.4118757841098414	1.5747479696147386	0.24212376731209195	4.884772278452678	0.8383426557251353	4.960738910930165	0.9297861921614221	4.99328696349222	0.9270983875767975	4.4440136192171495	0.8031428138826067	0.27249188686830095
110	1	3.0331239537796018	0.42182161187032047	1.6012084708909111	0.24717091249980638	4.865857789943319	0.8385932010881637	4.9719678051019445	0.929721302448551	5.005241362947789	0.9278083237674285	4.448264970926226	0.8034901169543837	0.2748528550733958
112	1	3.035835732140809	0.4311154241581883	1.636925912133599	0.25220884732024756	4.845743238809797	0.8385167176273035	4.976752376224979	0.9297517002213399	4.997513410924467	0.928413452208892	4.449940350939578	0.8037586489086049	0.2772070871863882
114	1	3.041909996784771	0.4397246427217831	1.6581966523419047	0.25725141644646593	4.81999806252458	0.8380778773211988	4.98139470418314	0.92982942408315	4.997994594912171	0.928858113250951	4.461138309341986	0.8040928151950207	0.279554602426062
116	1	3.0421468640403075	0.44764469807698654	1.6766240292149566	0.2621851319401752	4.781311007937385	0.8372730946484732	4.98911901340677	0.9299183327555312	4.999467123862644	0.9292897029109842	4.46304497154705	0.8044703524114732	0.281895419956367
118	1	3.042625521729353	0.4549939520384416	1.6965924663616405	0.2670286056580341	4.754125440259767	0.836174012062322	4.9905320308951335	0.9300331936648656	4.998346116122278	0.9296080837822265	4.461254517799281	0.8048008143865945	0.28422955888657714
120	1	3.0385477089264263	0.46177731434730174	1.7063807136446092	0.271708969394263	4.728894564236749	0.8348698822550242	4.989805874596278	0.9301561631790735	4.992237704039768	0.9298646917148103	4.4717602350247585	0.8050952758914753	0.28655703827144463
122	1	3.039606784602882	0.4679773235020833	1.7136019096115267	0.2761083196976914	4.679653762808119	0.8332198765537221	4.998811586619458	0.9302839610121152	4.987979494010733	0.9300182557863446	4.466212642913439	0.8053397316905756	0.28887787711135776
