### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	4.033391818562251	0.8496799198703823	3.9958246482294144	0.8490996173008212	-0.007598425144894672	0.0009422532364695891	5.556277668403501	0.9380608308112072	0.007463268686020073	0.0007594764199709205	4.289781793359418	0.7966613496413542	0.26205670501256684
12	1	3.7324601171389293	0.834276236014347	3.6731486327493794	0.8333272615775545	-0.01885509338961061	-3.8273911623645825e-05	5.4529037414322055	0.9402570647207421	0.0021877834390050866	0.0007220473993210593	4.2814600444842394	0.7954369554536562	0.2644474458956388
14	1	3.428847481506758	0.8172959551842394	3.3882484563284474	0.81597075741592	-0.01809543865582243	-0.0008068026673314794	5.374686532084048	0.9414932836937117	-0.000435411012955306	0.0006054645628034765	4.272271628084326	0.7943201414683604	0.266831365742008
16	1	3.1535031079855176	0.7988009569418203	3.113824949967107	0.797130810439465	-0.02104373777585591	-0.0014181546170428502	5.313446435439944	0.9421073336907818	0.002761188868727105	0.0004747435227366877	4.263470489623101	0.7932684859971944	0.26920848401281383
18	1	2.9197303726873907	0.7790235596281844	2.8666584822579737	0.7769921259000092	-0.02533697541987194	-0.0022295049015490283	5.263618959565221	0.9422269070633247	-0.003294576345514725	0.00034780082575787424	4.249366407843278	0.7921885754730759	0.27157882011367096
20	1	2.6856191014062394	0.7581133309057292	2.645794698219611	0.7557984950293405	-0.02606871398852665	-0.002885811426649102	5.227396665622513	0.9420136110269263	-0.003022976195967842	-8.694964708776695e-05	4.243227414332008	0.7910971745983023	0.2739423933948279
22	1	2.485714009666799	0.736307452972917	2.4285117036849977	0.733617556334105	-0.034414399338136566	-0.003885168079143972	5.2220440647552415	0.9417264295155546	0.008670270890550842	-0.0003247512555451838	4.229421788499165	0.7900384095171098	0.27629922315132505
24	1	2.3012350029975615	0.713880913388078	2.2634624200938003	0.7107803164148212	-0.035681812691422954	-0.004525940503773067	5.172843458889156	0.9412631875027214	-0.007886948529741237	-0.0003040899690585111	4.2190177077708055	0.7889940842543888	0.27864932862315134
26	1	2.1280944458256745	0.6909698638346176	2.0807059559797567	0.6875750755411391	-0.027634365571494103	-0.005130594482840203	5.111169518273091	0.9404909082271812	-0.0010822728951530595	-0.0005178147290630143	4.201304604930947	0.7878566338746228	0.28099272899540256
28	1	1.9575703809101215	0.6675784466551462	1.9180212133950758	0.6638460283302631	-0.0058643778003071865	-0.005160764944319605	5.090503462464852	0.9395249321542729	-0.0022304893378991848	-0.0003556920748749054	4.197031108666521	0.7866912332529736	0.2833294433984377
30	1	1.82313943041394	0.643998996393833	1.7594183856461774	0.6398482207110432	0.010596299852100508	-0.004031317670677822	5.071497109303413	0.9386350916552793	-0.003814801577048694	-0.0005934818623011969	4.173948820835377	0.7854942674437084	0.2856594909080339
32	1	1.6719576258741347	0.6202508125627074	1.6269205507330515	0.6157291485958818	0.05077152259225504	-0.0020884188546357735	5.070622567568676	0.9378283499962491	0.0020143116413276654	-0.0004651302003503567	4.16706377442685	0.784300044530379	0.2879828905455439
34	1	1.5384673198989982	0.5963345297562186	1.503436538837864	0.5916451042942565	0.10498498703798298	0.001720769741269102	5.068443687709849	0.9371920922606012	0.0009689210841894694	-0.0001241935256549125	4.1476979246844285	0.783087329372302	0.2902996612780499
