### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	4.03035827359803	0.8499563682885651	4.026445183861595	0.8496205143851797	0.009341441695930881	0.001057407251287429	5.543820362348197	0.9381753681645637	0.00017024933678912868	3.000191081031742e-05	4.292070244698624	0.7967551438931704	0.26205670501256684
12	1	3.710608257230085	0.8344089442644151	3.728932635935894	0.834251793880561	0.008396983297183042	0.0014637763021567937	5.461983144126889	0.9403398606610613	0.0025493668394032457	0.00028910053757545234	4.27416546513072	0.7954565211034732	0.2644474458956388
14	1	3.4304155919612795	0.817346891445501	3.4424382092356662	0.8173643400893303	0.007564574602177222	0.0015905849911212336	5.37519500775514	0.9416368945737886	0.00033688179092376726	0.00043671908122773295	4.270261613651691	0.7942813661539557	0.266831365742008
16	1	3.17284549153039	0.7989458834063359	3.1618468886684927	0.7989456101878548	-0.0013123080473951038	0.0012472320592023217	5.303878376582331	0.9421666899416995	-0.0007613408489542943	0.0005973153805849958	4.263272871840844	0.7931860975859139	0.26920848401281383
18	1	2.921677153629642	0.7792767398722513	2.9124858647010394	0.7791510619692041	-0.012668288871817266	0.0006053924595432884	5.24856436652648	0.9422037399158395	-0.010710563246391927	0.0007152975332643168	4.255470198797135	0.792243357518152	0.27157882011367096
20	1	2.6966712224197464	0.7584550102395634	2.6664077687014593	0.7580600614937422	-0.012983530665461212	-0.00030340696209820947	5.199881114423441	0.9418534918829087	-0.004658598712876223	1.8295995963616738e-05	4.241961592341443	0.7912139701833879	0.2739423933948279
22	1	2.489527612426531	0.7367734098582056	2.458512828140881	0.7359792958796807	-0.010375053835837375	-0.0007504678765908473	5.139917576000329	0.9411674639264951	0.006102695354886599	9.759545754827173e-05	4.227052570502855	0.7901287566167896	0.27629922315132505
24	1	2.2864304150410857	0.7142127712857868	2.27827864565945	0.7133007527448729	-0.00834388062522486	-0.0011497627446678386	5.117458048794437	0.940336791206177	-0.0026247903536475935	4.940187510202782e-05	4.220065294195635	0.7889965997138105	0.27864932862315134
26	1	2.1084565061671423	0.6909601235896708	2.097642732586472	0.6900769351427082	-0.021024348248644763	-0.0015323360691525906	5.09204297001847	0.9394628626151701	0.004023803244219074	-2.3628655480102296e-05	4.201464281339053	0.7878432171268724	0.28099272899540256
28	1	1.9485017028565104	0.667449261202947	1.9573547451527689	0.6664817149939686	0.00105307940832554	-0.001970793346668	5.075365970288013	0.9386086098864624	0.001267963336413519	5.670209379463881e-07	4.188878544886216	0.7867162388285421	0.2833294433984377
30	1	1.7963577206538952	0.6435964525276042	1.8100732078600024	0.6428465115920842	-0.0006384465366459114	-0.0015524067225286008	5.0539694137761595	0.9377463064912936	-0.0026700804250075596	3.843816541966655e-05	4.177250139158648	0.7855171965237938	0.2856594909080339
32	1	1.6603433806779475	0.6196509142284315	1.6608588456102251	0.6190388398261023	0.03756950328314493	-0.0007008235429650952	5.043642736778534	0.9369429072639742	0.005557653495221557	8.77116208683997e-05	4.173211685689872	0.7843762452835775	0.2879828905455439
34	1	1.5401490702455414	0.5957097120407554	1.5353486271370982	0.5951354377287673	0.11043323706865336	0.002366224360920737	5.046373574507628	0.9362418044605579	-0.0014007229327808038	0.00015385882841736348	4.152452955770563	0.7832029621601323	0.2902996612780499
36	1	1.4230653825474984	0.5719826346671422	1.4224765441020808	0.5714384453140038	0.26536843010329986	0.01038328319498557	5.055629991928121	0.935708113510827	-0.002807837308869497	0.00010565945752788018	4.135290822040366	0.7820381574403416	0.28901531522110113
38	1	1.330172740624763	0.5485976952011123	1.3237167790519466	0.548047570936622	0.46179218089561197	0.024834049458482128	5.041846646993167	0.9352602503970228	0.005014682039212635	0.00045052613733007486	4.128346186393569	0.7807792306926017	0.28613942170632933
40	1	1.2290178913032033	0.5256886946365891	1.2163142648106866	0.5249995078970127	0.7563682973432466	0.047732468191764084	5.030253973659939	0.9347489458315159	5.182218986828682e-05	0.00033729275873041644	4.110667302590603	0.7795464263963251	0.28329214523388274
42	1	1.1364809142386676	0.5031210317954117	1.1095126573764842	0.5022092219517852	1.1134692087612765	0.08081787414679206	5.0351264511902105	0.9343695789197409	0.009173277936153933	0.0005262379335715598	4.096252105051182	0.7782591339084551	0.2804732010452656
44	1	1.0444496371536385	0.4808883098809211	1.035220577394127	0.47980110388235325	1.5136517473998299	0.12376809389050224	5.031776082473529	0.9340198334906392	0.029281825399264865	0.001647950900145442	4.093980914923947	0.7770223874044889	0.277682307215517
46	1	0.9843374362780964	0.4592286350383655	0.9546938783714872	0.45797634515119756	1.9116423847599555	0.17471665667971384	5.0186431376679925	0.9336776718210558	0.06835238334989287	0.004478589861989716	4.079994351746341	0.7758907212491017	0.27491918462501674
48	1	0.896076828338366	0.4381204868598563	0.8858281323558178	0.4367012278910059	2.2911287011535006	0.2307395311118046	5.01436796336206	0.9333195423287708	0.13648541685300122	0.00966580785653906	4.080614808859666	0.7747209375169695	0.27218355693156876
50	1	0.8364051509893383	0.4175911468387995	0.8201118597642675	0.4161036550430833	2.6729064280858594	0.2893679487985399	5.0107045058753705	0.932989464275563	0.28221473787691453	0.020433179576687544	4.065815097475292	0.7736128967758115	0.2694751505427649
52	1	0.7626935135396882	0.39760037125952	0.7561290428782785	0.39615641518059524	3.00517238123515	0.34788141064805905	5.008552031909973	0.9327301080598627	0.6429757147352663	0.04323996509158088	4.06112176299611	0.7726996973404446	0.26679369458862184
54	1	0.7139836951748553	0.37830846030307497	0.7084998265164096	0.3768252162972209	3.2965190067903194	0.4041960574669542	5.000184641609594	0.9324315591883597	1.752450151514478	0.09888319494235046	4.074916878074444	0.7719882589496317	0.2641389208944926
56	1	0.6586161832906482	0.35970954199950156	0.6466653929684698	0.3581450252494085	3.5655066338846075	0.4571378991240562	4.977124411438273	0.9320610350454116	3.8918538807826786	0.21347275612896352	4.11554690249079	0.7719029932132921	0.26151056395424466
58	1	0.6200114840212517	0.34180790169516506	0.5952384702498786	0.3400379952843091	3.7921454733203324	0.5060750513580184	4.981259957586804	0.9317505980785168	4.816051067622964	0.3386521969633714	4.181153708441991	0.7728332587758596	0.2589083609037074
60	1	0.604266647253397	0.3249305933822292	0.5718984536660972	0.32286684648413144	3.9866855633310565	0.5503818469737863	4.973463486359067	0.9314484901662965	4.966895049438573	0.4454724518974528	4.227222912269086	0.774546007005709	0.25633205149438204
