### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.8650345552436463	0.6574226921389529	1.8626080617113938	0.3847060355270926	0.008532314316292516	0.0003877500054819386	0.48701338943130895
12	1	0.8545989856290378	0.6199627885143836	1.5387125121502883	0.38717470951075844	-0.0040367277228313715	0.00046229111507215903	0.4844568274836708
14	1	0.8435361654227326	0.5851967030228	1.2729053773746388	0.3778359685213945	-0.005843155476672041	0.00020436365062210778	0.4819136861300733
16	1	0.8383747042177492	0.5530791214881922	1.0821802155232172	0.36057058339110554	-0.0010468269814624563	-0.000281908708501511	0.4793838949195176
18	1	0.8412454655484092	0.5233715268403957	0.9377145226353722	0.339717759133528	0.0008837421839502128	-0.0002532718427495811	0.47686738377083415
20	1	0.8569992941030324	0.49602465970730897	0.8385972587788302	0.3175524437197825	0.0018467756754377068	-0.0001673823064656402	0.4743640829707433
22	1	0.8685345623557335	0.47102488341186094	0.7919504035170499	0.2963364963296472	0.010740387910180381	0.0004933366790431639	0.4718739231719226
24	1	0.9264614555934849	0.44837421405004163	0.7960529537458473	0.27799812423640075	0.01300503979130608	0.0011322668006696478	0.46939683539108595
26	1	0.9735830189893121	0.4282556733806502	0.833377380122153	0.26368219914764995	0.02791851988749777	0.0023081985689871057	0.46693275100707365
28	1	1.010889347963455	0.41043028226453515	0.895006865594175	0.25453339018965876	0.03793778515766329	0.0038869051565096346	0.46448160175895
30	0	1.0442827061944147	0.39447568501459435	0.9941094244600274	0.2501696396315198	0.04845808538675036	0.0060113153328083275	0.46204331974411317
32	0	1.099865711674607	0.3803314653560044	1.1085850381320062	0.25149707095952756	0.07100903495155723	0.008883539333776275	0.4596178374164144
34	0	1.1312194177913184	0.3680069127929894	1.2607354043909444	0.25816487434938956	0.0797671229058264	0.011952980549430474	0.4572050875842858
36	0	1.1608464774892346	0.3570640136085234	1.4022014921546238	0.26967010132993496	0.09616509052517146	0.015156624540486446	0.45480500340888047
38	0	1.1688755574084613	0.3472950195681696	1.5688404533054927	0.28521290660572945	0.10743531268974749	0.018737888095575857	0.45241751840221905
40	0	1.199057503572768	0.3384944548010907	1.7425165355302106	0.30463285850286165	0.11594835697868554	0.022160975821636644	0.45004256642534884
42	0	1.1961512713367772	0.3305040710164854	1.8738518737064667	0.32635648584102234	0.10764195469512523	0.024725878715892307	0.4476800816865125
44	0	1.185978717417819	0.3230665808154099	2.034106330084411	0.3494530724000335	0.09501688824005892	0.026494629509431347	0.44532999873932316
46	0	1.157655698592788	0.31595332960047134	2.1531096065011845	0.3730680212732556	0.09414702051861792	0.0275979186700863	0.442992252480954
48	0	1.1212472766956147	0.30887728839541373	2.281997544886281	0.3967986820350091	0.08490994473433613	0.027861575639442176	0.44066677815033295
50	0	1.0834443388168542	0.30180280473836585	2.412848620708917	0.4207595292382109	0.0707307016431705	0.027482966562010366	0.4383535113263488
52	0	1.0367899285323272	0.2945977730840848	2.5334840281991	0.44433796131884723	0.06629758475931685	0.02676037172518642	0.4360523879260677
54	0	0.9845393848814108	0.28725312505958706	2.6491250351275273	0.46732347607484764	0.06143397520263104	0.025515319417786734	0.43376334420295687
56	0	0.9327148166467234	0.2797129129974008	2.7694562001751093	0.4896350374875414	0.046279780078307874	0.024244803174544978	0.43148631674511956
58	0	0.8809169428193624	0.2720621255695559	2.872740988776642	0.5112271639959534	0.04335607450674911	0.022689688667513665	0.4292212424735368
60	0	0.8338303856966159	0.2641146751794594	2.9877908301733904	0.5317005482012138	0.04352779068319645	0.021030849051551555	0.4269680586403217
62	0	0.7795315094925885	0.256101608440422	3.1118748124559756	0.5518981343171071	0.029941237741427554	0.01937031662094075	0.42472670282698066
64	0	0.7272914835734352	0.24793817642038643	3.2176727405670102	0.5714034705722627	0.026410053508522255	0.01774103339788676	0.4224971129426834
66	0	0.6814043164982642	0.23957516874956322	3.301878188515977	0.5897593524009576	0.02042903064098426	0.016141653282876634	0.42027922722254424
68	0	0.6517636811427685	0.23133209733549873	3.414595039610394	0.6071723030324507	0.02309773780899477	0.014737724432241096	0.41807298422590994
70	0	0.6119779744843817	0.22315118051257804	3.521782915250655	0.6241501643598407	0.02223441781385154	0.013504229877183336	0.41587832283465825
72	0	0.5702891189014253	0.21505793412917482	3.611779293913279	0.6400922454957155	0.017397755258202252	0.012331516981061958	0.41369518225150465
74	0	0.5349475563752228	0.2069359190416973	3.7138114423887383	0.6553554980496453	0.020444510539765575	0.011358987000841295	0.41152350199831783
76	0	0.5042834649944544	0.1989666206368003	3.81536656515982	0.6699155871423024	0.02308539153905826	0.010785438896405472	0.40936322191444546
78	0	0.4580182654771167	0.19105737414236634	3.9038789968756036	0.6838671251161289	0.021834135976046158	0.010332376167811469	0.40721428215504524
80	0	0.4260128517049187	0.1832062774945614	4.000634358167881	0.6971318590076705	0.0223554808008865	0.00997609554112426	0.40507662318943
82	0	0.38201238558936557	0.1753077496491145	4.077716155758951	0.7095718876651855	0.025260435340493298	0.00958661924563363	0.40295018579941677
84	0	0.3526603695578961	0.16742989109254916	4.162989789054902	0.7211956992649807	0.022319339288712884	0.00922044627058532	0.4008349110776859
86	0	0.3231034095723414	0.15971819413343988	4.211258279323412	0.7320892387977842	0.020751644815923405	0.009010553349965736	0.3987307404261503
88	0	0.30182599188915016	0.15219535160610692	4.255068554468873	0.7417240017366841	0.02404251365606097	0.00870555721940358	0.3966376155543322
90	0	0.28880343143256665	0.1450363821324914	4.309728917587895	0.7504450074080068	0.02608364542702024	0.008879751992194896	0.3945554784777473
92	0	0.25592068917884503	0.1380682040730051	4.352011697721951	0.7584760313130979	0.023119705086988882	0.00898275103961146	0.39248427151629967
94	0	0.23987630138814797	0.1312571692585281	4.411106189289286	0.7658150091352228	0.02069676669719399	0.008600463768777666	0.3904239372926824
96	0	0.21360064441005233	0.12461782454319169	4.460536620466365	0.7727075741303114	0.02046010891174459	0.008122899611956282	0.38837441873078987
98	0	0.2056359626137179	0.11824447468482067	4.499051382244205	0.7790159148775417	0.02082505748502723	0.007922645973475717	0.38633565905413547
100	0	0.18175244871896168	0.11219920403076458	4.549151725323354	0.7849479337176923	0.027370846235088037	0.008008352323666654	0.38430760178427925
102	0	0.1707458277670528	0.10631345809267662	4.5951030246342395	0.7905076939773824	0.03405626879576059	0.008524500050108325	0.3822901907392624
104	0	0.17013823721448468	0.10079186507341477	4.613076671610994	0.795575577478774	0.0287723875619701	0.00888338947425548	0.3802833700320524
106	0	0.15387026822997726	0.09558661291022921	4.633581805487454	0.7998892473035026	0.029847631338576527	0.008860277572370104	0.3782870840689935
108	0	0.1331451245604444	0.09050086849938767	4.661512778655882	0.8038356287898852	0.026846990571871652	0.009102011028805616	0.3763012775482669
110	0	0.11698181140708398	0.08539442881216225	4.6890816269427065	0.8074145590983053	0.03837105523590755	0.009585669456934804	0.3743258954583598
112	0	0.10417269560267903	0.08043683793758258	4.699574507814921	0.8106002962345855	0.03860420535428874	0.010354886747486672	0.37236088307654025
114	0	0.10500826989894765	0.07586795477452679	4.719856202484379	0.8134596962514039	0.03927815813643221	0.010766676573492314	0.3704061859673418
116	0	0.10243189787297675	0.07165593727124957	4.742101264145563	0.81616474435318	0.042880038340188935	0.011106723982372068	0.36846174998105485
118	0	0.08841323799051133	0.06759148028544776	4.768543546706256	0.8187991412649636	0.050829570941084784	0.011646794023420243	0.36652752125222715
120	0	0.08089836583786802	0.06370539285759749	4.773071399094406	0.8211029692452915	0.04276153901114094	0.012415218058574585	0.36460344619817225
122	0	0.0971579859896421	0.060135556256573644	4.771843645711306	0.8230114923021292	0.05221507111279458	0.012880471502051813	0.3626894715174832
124	0	0.09663567663469069	0.05699635329370678	4.7703317407396755	0.8245249817284224	0.04524420789544283	0.013517149935486977	0.3607855441885579
126	0	0.08007209369434323	0.053976436055638996	4.7865165488972945	0.8259170297393047	0.0603504334775658	0.014162554849407542	0.35889161146813003
128	0	0.05950224334309861	0.05086961674519206	4.797410420692016	0.8271903861660863	0.05601260958802202	0.015021703148330191	0.35700762088980637
130	0	0.07507008557518433	0.048087019507442444	4.810778029351354	0.8284374578299355	0.055133281976062355	0.015375038516405494	0.3551335202626154
132	0	0.07019167624144657	0.045530193696264376	4.825483119555134	0.8296302364482754	0.061374494435856304	0.016106951382367018	0.3532692576695596
