### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.832848161207408	0.6562427794900567	1.87626122941851	0.38515309340346826	-0.002123463699752924	0.0009274665572275565	0.48701338943130895
12	1	0.8129005562451186	0.6184116677654891	1.5348255420184247	0.3874968636523023	-0.0031446541144270405	0.0006409430727353037	0.4844568274836708
14	1	0.8045505476510246	0.5831705972349235	1.2849047812805032	0.37809261984714343	-0.004390936795195581	0.0003489393316489218	0.4819136861300733
16	1	0.8098440657736447	0.5506172077475169	1.0827299695141295	0.36143345920738856	0.0031229099390315414	0.0001720489548932442	0.4793838949195176
18	1	0.820643129005198	0.5206527251993246	0.941397135307627	0.3403291656723484	-0.005504885337623295	-6.245847277615353e-05	0.47686738377083415
20	1	0.821446204659105	0.4930885912958493	0.8587925868233334	0.3184269345353115	0.00131969063855941	-0.00020736455441608366	0.4743640829707433
22	1	0.818868160495118	0.4675966169220419	0.8164585286461391	0.29788865347365995	0.009053093493169784	-6.315606207442536e-05	0.4718739231719226
24	1	0.8571130197992497	0.44443589893610713	0.8141520908325691	0.28016022886744246	0.015474667515916102	0.0007929715553365549	0.46939683539108595
26	1	0.9077891290225757	0.4236516573944239	0.8380529314429268	0.266182831205711	0.030253829227967967	0.0018154950055181988	0.46693275100707365
28	1	0.9536282706501176	0.40526018957423515	0.9161916975330217	0.2569526517932718	0.04555355120529257	0.0037663997520402392	0.46448160175895
30	0	1.0099072936106155	0.38900693297704114	1.0428573723901438	0.2538407373735004	0.054065415463316044	0.006013490237022075	0.46204331974411317
32	0	1.0525325376784416	0.37476632742601523	1.2014933297929065	0.2574057182880122	0.07475175990675843	0.009162773924906482	0.4596178374164144
34	0	1.089780780417228	0.36219701075544186	1.3604719076659735	0.26720357871048245	0.09441991956706529	0.012703310737985272	0.4572050875842858
36	0	1.1285071171343426	0.3511593460320054	1.5078564095279572	0.28120630234972255	0.11014538906141255	0.016594278577423696	0.45480500340888047
38	0	1.1426020136747093	0.34138335696434763	1.6598074212054041	0.29847805655162674	0.11114206119620712	0.02027071125092229	0.45241751840221905
40	0	1.1543693315496095	0.3326034122677235	1.8196874732699058	0.3185945183949851	0.11630143286927468	0.02360073628344735	0.45004256642534884
42	0	1.1383935950284252	0.32444139263382216	1.9724594681821674	0.3409402644506208	0.09305107569905649	0.025648287246666075	0.4476800816865125
