### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.8491069093542879	0.6560059179249057	1.8436485090922992	0.3823869087219535	0.009637569569577419	0.0004761995111506457	0.48701338943130895
12	1	0.8430105145746769	0.6183592430949151	1.5354228153054343	0.3850189761626229	0.00018931831609107384	0.0006332612880363337	0.4844568274836708
14	1	0.8511588593376866	0.5837390716817424	1.2816930340522454	0.37589656238547625	-0.0031855003216531355	0.00041711542650994007	0.4819136861300733
16	1	0.8373665183715909	0.551739355371416	1.0789693067484742	0.35925008372142275	0.006984713889847349	0.00022175107349492527	0.4793838949195176
18	1	0.8416592261826374	0.5221440939274462	0.9192133610300449	0.3382343850564327	0.0012616738475768315	0.0002712321354346647	0.47686738377083415
20	1	0.8626861764347871	0.4949592916538269	0.8282250276164009	0.31545111163729794	0.010777276567107134	0.0007069095458541173	0.4743640829707433
22	1	0.8892018244652119	0.4701893740224651	0.767838086697162	0.2939503473083523	0.0010503675974477952	0.000774374701313479	0.4718739231719226
24	1	0.9126833611345833	0.4477763198688899	0.7620045867364387	0.2747939079071152	0.01704528520474906	0.0010162327136823462	0.46939683539108595
26	1	0.951237766613053	0.4275417446011083	0.8205513773965403	0.2603968003161256	0.021468613295009552	0.002106688317177871	0.46693275100707365
28	1	0.9957455166330733	0.40947973354766326	0.9169144475170632	0.251791637593324	0.03636468168927757	0.0034972935190865162	0.46448160175895
30	0	1.0557973402703253	0.39357681524798976	1.02999718980509	0.24930540150090844	0.057368076009783144	0.00587699007652384	0.46204331974411317
32	0	1.0941319433168921	0.37961067095786577	1.1522135228798667	0.25240600573348654	0.07678551852309208	0.008772822529926012	0.4596178374164144
34	0	1.1470193746533723	0.36740595822217287	1.2967298518959245	0.2606556625217899	0.09010459914940029	0.012304757056022877	0.4572050875842858
36	0	1.174695892993976	0.35665855778876315	1.4392092786944382	0.2733068077017085	0.10105586389698361	0.016025006307874946	0.45480500340888047
38	0	1.198647222221774	0.3471870534868226	1.6136532371917474	0.2897913928268615	0.11175332779549595	0.019309605649511806	0.45241751840221905
40	0	1.2039779220803528	0.33859762647984004	1.7693222091997258	0.30978717037848885	0.10677496820048554	0.022394147830841423	0.45004256642534884
42	0	1.1915173575548073	0.3306462852974624	1.9048654536440923	0.33164904274025275	0.10736730615250996	0.024938942123755824	0.4476800816865125
44	0	1.1715609660477218	0.3230947511385804	2.0542044594658617	0.35469104221303543	0.09551712164393969	0.026476857596462136	0.44532999873932316
46	0	1.1575454601441344	0.3158764316233493	2.1856489956180507	0.37852162200559547	0.08396969013922043	0.026840133239886974	0.442992252480954
48	0	1.1260308101715957	0.3088318335133092	2.300900541771983	0.40225980647608145	0.07506941774462011	0.0267563068997497	0.44066677815033295
50	0	1.0855820711196222	0.3018385813692085	2.427117496359604	0.42583240006631595	0.06403908470846556	0.02618977919542847	0.4383535113263488
52	0	1.0415548775280032	0.2947010619056569	2.5529402874382234	0.4490060051651506	0.05324768990527041	0.025147541504922873	0.4360523879260677
54	0	0.9921283376376128	0.2874363979160827	2.6871877461472344	0.4720277125779786	0.05325059529223767	0.023947443689897062	0.43376334420295687
56	0	0.9432725232433389	0.28006909600576085	2.803193935906632	0.4945222332078186	0.04836822472682527	0.02276842152538876	0.43148631674511956
58	0	0.8925799281769061	0.27239770196497315	2.901438073088474	0.5159885821701211	0.044617520889430363	0.02140009167409688	0.4292212424735368
60	0	0.8359305689266145	0.264573322920917	3.0119308026664453	0.5363864975185744	0.038371236754085214	0.020043755441366152	0.4269680586403217
