### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
10	1	0.843495280535495	0.6559800171957442	1.8658811742993109	0.384164504833845	0.0018595574216650505	0.0012530206390405547	0.48701338943130895
12	1	0.8443841148421732	0.6184011232295813	1.5325778393362173	0.3868480954211044	-0.002299808784675228	0.0011175187434260606	0.4844568274836708
14	1	0.8361719487079814	0.583591875665665	1.2975816784224583	0.3778227818608812	0.0003843218526676485	0.0008895462785983535	0.4819136861300733
16	1	0.8314235741316005	0.551385215885108	1.0983967655297369	0.36176490641291786	-0.0015802663965661257	0.0008565862384363691	0.4793838949195176
18	1	0.8289863727498387	0.5216058094846555	0.9452623020133395	0.34113671155156267	0.001134023205546094	0.000639671786157278	0.47686738377083415
20	1	0.849673134239873	0.49421993439985656	0.8491341833637921	0.3191866611560517	0.006078691029589894	0.000721914236201131	0.4743640829707433
22	1	0.8817141278389187	0.4693622690918511	0.7864510192647898	0.2976073789158994	0.006204257134323673	0.0008821654655493065	0.4718739231719226
24	1	0.9157404981981317	0.44690468947724593	0.7921374007521162	0.27877853229508864	0.02309396257309307	0.0014683572813742579	0.46939683539108595
26	1	0.9608012202514405	0.42677609771890535	0.8487034932852391	0.26455129634677543	0.03131198531619442	0.002871826456727766	0.46693275100707365
28	1	0.9997609816467351	0.4087909410566773	0.9244749608601757	0.25583188980787197	0.03885101931467431	0.004135767125887611	0.46448160175895
30	0	1.0425056023404953	0.39286565650679306	1.0432557261714277	0.25313594813487184	0.06512026101055376	0.006635183165623381	0.46204331974411317
32	0	1.084394860471565	0.37871955572953275	1.1663418275086612	0.25626617613009933	0.07289824159898627	0.009685432100591078	0.4596178374164144
34	0	1.119484685124678	0.36632005954525515	1.3203809038919416	0.26467876481724234	0.0856227056147756	0.012719719914543843	0.4572050875842858
36	0	1.144768228468296	0.35530665293620867	1.463721042216912	0.2775261609770206	0.10208782797184072	0.016084278641762078	0.45480500340888047
38	0	1.1836907193518655	0.34561727714551016	1.6057644938433606	0.29366914488110646	0.09829308391322651	0.019430733841664403	0.45241751840221905
40	0	1.1989760220861894	0.33704690033639356	1.7602503962221805	0.31259801420115263	0.10878201664874915	0.022128351523443494	0.45004256642534884
42	0	1.2012125506490616	0.3292206616023181	1.919137683380378	0.33406700878678647	0.09653237750875447	0.024252101706430242	0.4476800816865125
44	0	1.1755357321752478	0.32190087145484286	2.0558646022632487	0.35683609080008427	0.0916856753800171	0.02554781747263576	0.44532999873932316
46	0	1.1336555307921905	0.31463943208680223	2.1771853423392407	0.3801966590232705	0.0908182035179483	0.026215411196988864	0.442992252480954
48	0	1.1170566430620963	0.307468778307888	2.31366607179309	0.40359692788217894	0.08638481889393503	0.02682564022694929	0.44066677815033295
50	0	1.0709797325183892	0.30046204041830366	2.4297942993823134	0.42705665215871846	0.062079315195711755	0.026601226647348628	0.4383535113263488
52	0	1.0260699932358308	0.2933289508629183	2.5463619547772303	0.4498507216654853	0.0550129467692908	0.025383315437336153	0.4360523879260677
54	0	0.9964891016829861	0.2861066487170661	2.6788007394911104	0.4724454419116919	0.04785263088632753	0.023768996739660497	0.43376334420295687
56	0	0.9429053405584639	0.2788238428765625	2.8050597293101296	0.4947167621020403	0.04164241072921026	0.022144362630053666	0.43148631674511956
58	0	0.8894235319068575	0.27134093669736503	2.918071446061604	0.516303660892383	0.03682605759503778	0.020477048504271286	0.4292212424735368
60	0	0.8394030925573052	0.26356445942844375	3.0228676998464326	0.5371560605083606	0.04385438503172664	0.019302246029847488	0.4269680586403217
62	0	0.8046688326045175	0.2558103088391549	3.124120163723504	0.5569966325686805	0.03229203873645493	0.017948529581086333	0.42472670282698066
64	0	0.7629299251356578	0.24810438788309794	3.2449239514242203	0.5760440817051133	0.03194588086115044	0.016728079272215927	0.4224971129426834
66	0	0.7206171012985193	0.240338688063542	3.3570679110633814	0.5946082550723499	0.03603843587829893	0.015574627446771919	0.42027922722254424
68	0	0.6954343740289227	0.23259812959359905	3.4467583670329467	0.6123794436075916	0.01468579341202435	0.0143071158795814	0.41807298422590994
70	0	0.6318197214196909	0.22489280956242116	3.5575461708109577	0.6289345219075928	0.024967630983848486	0.012866406380886704	0.41587832283465825
72	0	0.5931310385770201	0.21696184413261146	3.647672915342936	0.6449306030611479	0.023874905134334292	0.011919126070561208	0.41369518225150465
74	0	0.5457935765177223	0.20899501997919784	3.745916026319705	0.6600371543319853	0.026183840336611423	0.011347270273166284	0.41152350199831783
76	0	0.49866195601721336	0.20093927169153072	3.812213225473774	0.6742012409376765	0.02003699132209581	0.01056179809121743	0.40936322191444546
