### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	6.134180032742555	0.8794988097351477	4.049646150142535	0.8499806095527683	1.5686500270470818	0.15994148103414885	5.535757245585855	0.9381348198132347	4.993734123434092	0.5687573198493615	4.577176316738247	0.8066087936950005	0.26205670501256684
12	1	6.155317262100507	0.876656908437201	3.7321894111193927	0.8346881983504567	1.734993551569393	0.20196538148932874	5.430096014355982	0.9401749347209418	4.990778230380737	0.63441607972497	4.6060624358916655	0.8084910093025469	0.2644474458956388
14	1	6.165361783719154	0.8740681632349454	3.4578826102668416	0.8178133629641775	1.8747348447168566	0.2424982796634328	5.360867488728893	0.9413399136048368	4.992793321614263	0.6881998505474707	4.63263692979737	0.8104670775177367	0.266831365742008
16	1	6.181431178806904	0.8717293638688627	3.198564774783781	0.7995887445360889	2.0036537773210052	0.2802987083316663	5.304572139954084	0.9418829112503999	4.9921016119199155	0.7322140946791893	4.6437682011887755	0.8123317862682311	0.26920848401281383
18	1	6.200530805022867	0.8696805861309641	2.963187178281792	0.7802381796955544	2.1089869016165013	0.31542425088708226	5.229543204089114	0.9418913830018509	4.990812086741862	0.7682577814593543	4.654680063234387	0.814044427666311	0.27157882011367096
20	1	6.222711850431762	0.8678698460495811	2.7460905840693814	0.7598526198257497	2.1792256798362004	0.3471795565429548	5.186005799245189	0.9414843613058653	4.990281530148819	0.797753830745597	4.65447234038033	0.8155211525646369	0.2739423933948279
22	1	6.2315553402843555	0.866274281992948	2.5544681685423742	0.7387391171109999	2.2281039137103438	0.3752583713343403	5.150928590950167	0.9408624625412402	4.985367936357083	0.8218677854948867	4.659300758431857	0.8168168653717945	0.27629922315132505
24	1	6.261618987902159	0.8648893857882755	2.3671569698213077	0.7169856786731639	2.2874742899502105	0.39993195641072854	5.132411622717446	0.9401570312825507	4.996618638174617	0.8416409015492404	4.664318909362013	0.8178938728371657	0.27864932862315134
26	1	6.273121296325316	0.8636968042712851	2.1869445529923532	0.6945555668547457	2.3103851985579955	0.42155615999431567	5.091790896792041	0.9393442680648281	5.001807767669428	0.8578631189640457	4.657499111071142	0.8187611348768604	0.28099272899540256
28	1	6.299983438936226	0.8626760899844405	2.0216056981882367	0.671662944875867	2.3366369081341416	0.44006883589959633	5.08275794795256	0.938526973227759	4.997778858651562	0.8711375636462121	4.654944827960703	0.819377741405597	0.2833294433984377
