### LC--->noradrenaline_LC DR--->serotonin_DR VLPO--->GABA_VLPO WR--->acetylcholin_WR R--->acetylcholin_R SCN--->GABA_SCN 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
10	1	5.772301400906863	0.8750817387496689	4.00963125397859	0.8495635410676329	-0.017144012983879697	-0.001365826908827961	5.562995220514507	0.938329817027157	0.000653496089329704	0.00020931059688661136	4.285563498732131	0.7967910970246814	0.26205670501256684
12	1	5.748732742670639	0.8707016778611784	3.6908564980426752	0.8339134900683707	-0.02135860459425585	-0.001864279976893182	5.451738965770045	0.9404765567013096	-0.005882316387352446	0.00010602727633128806	4.2819292265436415	0.79559792915548	0.2644474458956388
14	1	5.73502144126842	0.866582682508254	3.4102984014606075	0.8166792611377085	-0.01792938027435881	-0.0023355958002444074	5.36646548612741	0.9416541781163505	0.0017064276966143046	8.933022004615789e-05	4.278865701312356	0.7944964574787113	0.266831365742008
16	1	5.729577047704526	0.8627287610685613	3.1511209402266855	0.7980608141241562	-0.00687818215112756	-0.00245791124674471	5.3029610676620145	0.9421658775817737	-0.007114036989990355	-0.00027939213716879216	4.2678865448534555	0.793403404879414	0.26920848401281383
18	1	5.725975358496209	0.859134961355675	2.916154071009642	0.7782574247163322	0.004616557136199421	-0.002235520160405597	5.237531577154401	0.9421398591771171	-0.0032275720421111927	-0.0003549108651858932	4.247370982424117	0.792312184523768	0.27157882011367096
20	1	5.70697614530327	0.8557612416114327	2.7097323995855036	0.7575889774797439	0.0018487971104570373	-0.0016228065381230377	5.193923994957557	0.9417541598186261	-0.009529701147895371	-0.0004422984726489289	4.240470971346271	0.791228802949127	0.2739423933948279
22	1	5.700221848925515	0.852582522046258	2.5022728527388596	0.7360514177589512	0.003121459189897411	-0.0010396978380320374	5.15838474351698	0.9412037793251083	-0.0018721672697750678	-0.0005208969084824557	4.232865981899051	0.7901652852936644	0.27629922315132505
24	1	5.695060855227395	0.8496307851821944	2.3100760452458924	0.71376216657201	0.00666301125414755	-0.0007043653614816855	5.122925667610841	0.9404264263474333	-0.0056367266835452776	-0.0007340133724557326	4.217738848975316	0.7890139547054561	0.27864932862315134
26	1	5.678256099200296	0.8468298231955586	2.123762107153688	0.6908753827801536	0.005804883446260707	-0.00019544265946858582	5.109280851917793	0.9396548514751842	0.0003144765184696105	-0.0005852056155757582	4.20733687906772	0.7878997198479253	0.28099272899540256
28	1	5.688644047624367	0.8442499468343835	1.9705675704386325	0.6675263171286513	0.017439384842954056	0.00031556999159028474	5.094200876732518	0.9388959165203302	0.0005320507280717417	-0.0006528204279395364	4.194133501510458	0.7867946835504726	0.2833294433984377
30	1	5.703016001860984	0.8419411670402424	1.8222044593482902	0.643963302469085	0.01264496121909968	0.0010131023890758539	5.078902950149318	0.938124094494291	0.0005898532767300273	-0.0006722803007081934	4.1828075967152465	0.7856428577071408	0.2856594909080339
32	1	5.706223587163482	0.8398247029339969	1.6710078504908163	0.6202100261223462	0.018114070671025505	0.0013721299987845684	5.0742329107079165	0.9374568736340645	-0.010529212501012054	-0.0008170961053756331	4.168664923021772	0.7845120959648909	0.2879828905455439
34	1	5.699134902698959	0.8379205301201872	1.5378015326467136	0.5963492172581213	0.00603749075060443	0.0015605936809425644	5.057142281064226	0.9367931045292803	-0.00038147625706782433	-0.0010229503424777533	4.156755152771796	0.7832983927656524	0.2902996612780499
36	1	5.702751178150621	0.8361137483978217	1.4097736476244649	0.5725470731528294	0.007274050071508373	0.001674312027637426	5.044940854920952	0.9361563896840776	-0.001992203595977576	-0.0005170186440655661	4.141885812241835	0.7821157973316009	0.2926098220185198
38	1	5.71054012417297	0.8344939681028762	1.2977091420612987	0.5487838817938429	0.01506519099785303	0.0018233103994955543	5.025025926536872	0.9354940104492716	0.0007270777654645064	-0.0006167498817670144	4.132830207373731	0.7809342384503583	0.2949133916259597
